编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
30,静水压力,6,JSYL,4,hydrostatic_pressure,20,jingshuiyali,12
31,偏应力,7,PYL,3,deviatoric_stress,17,pianyingli,10
32,主应力,6,ZYL,3,principal_stress,16,zhuyingli,9
33,冯米塞斯应力,7,FMSSYL,6,von_mises_stress,16,fengmisaisiyingli,17
34,平衡方程,6,PHFC,4,equilibrium_equation,20,pinghengfangcheng,17
35,动量守恒,6,DLSH,4,momentum_conservation,21,dongliangshouheng,17
36,角动量守恒,7,JDLSH,5,angular_momentum_conservation,29,jiaodongliangshouheng,21
37,质量守恒,6,ZLSH,4,mass_conservation,17,zhiliangshouheng,16
38,连续性方程,7,LXXFC,5,continuity_equation,19,lianxuxingfangcheng,19
39,本构关系,7,BGGX,4,constitutive_relation,21,bengouguanxi,12
40,线弹性,6,XDX,3,linear_elasticity,17,xiandanxing,11
41,胡克定律,6,HKDL,4,hookes_law,10,hukedinglv,10
42,各向同性材料,6,GXTXCL,6,isotropic_material,18,gexiangtongxingcailiao,22
43,各向异性材料,7,GXYXCL,6,anisotropic_material,20,gexiangyixingcailiao,20
44,杨氏模量,6,YSML,4,youngs_modulus,14,yangshimoliang,14
45,泊松比,6,PSB,3,poisson_ratio,13,posongbi,8
46,体积模量,6,TJML,4,bulk_modulus,12,tijimoliang,11
47,剪切模量,6,JQML,4,shear_modulus,13,jianqiemoliang,14
48,拉梅常数,7,LMCS,4,lame_constants,14,lameichangshu,13
49,弹性能密度,7,DXNMD,5,elastic_energy_density,22,danxingnengmidu,15
50,超弹性,8,CDX,3,hyperelasticity,15,chaodanxing,11
51,新胡克材料,8,XHKCL,5,neo_hookean_material,20,xinhukecailiao,14
52,穆尼-里夫林材料,8,MNLFLCL,7,mooney_rivlin_material,22,munilifulincailiao,18
53,黏弹性,7,NDX,3,viscoelasticity,15,niandanxing,11
54,麦克斯韦模型,7,MKSWMX,6,maxwell_model,13,maikesiweimoxing,16
55,开尔文沃伊特模型,7,KEWWYTMX,8,kelvin_voigt_model,18,kaierwenwoyitemoxing,20
56,标准线性固体,7,BZXXGT,6,standard_linear_solid,21,biaozhunxianxingguti,20
57,塑性,7,SX,2,plasticity,10,suxing,6
58,屈服准则,7,QFZZ,4,yield_criterion,15,qufuzhunze,10
59,屈服面,7,QFM,3,yield_surface,13,qufumian,8
60,流动法则,7,LDFZ,4,flow_rule,9,liudongfaze,11
61,硬化规律,7,YHGL,4,hardening_law,13,yinghuaguilv,12
62,理想塑性,7,LXSX,4,perfect_plasticity,18,lixiangsuxing,13
63,黏塑性,8,NSX,3,viscoplasticity,15,niansuxing,10
64,断裂力学,7,DLLX,4,fracture_mechanics,18,duanlielixue,12
65,裂纹尖端,7,LWJD,4,crack_tip,9,liewenjianduan,14
66,应力强度因子,7,YLQDYZ,6,stress_intensity_factor,23,yingliqiangduyinzi,18
67,能量释放率,7,NLSFL,5,energy_release_rate,19,nengliangshifanglv,18
68,J积分,7,JJF,3,j_integral,10,jjifen,6
69,流体力学,6,LTLX,4,fluid_mechanics,15,liutilixue,10
70,欧拉描述,6,OLMS,4,eulerian_description,20,oulamiaoshu,11
71,拉格朗日描述,6,LGLRMS,6,lagrangian_description,22,lagelangrimiaoshu,17
72,物质导数,6,WZDS,4,material_derivative,19,wuzhidaoshu,11
73,对流导数,6,DLDS,4,convective_derivative,21,duiliudaoshu,12
74,不可压缩流,6,BKYSL,5,incompressible_flow,19,bukeyasuoliu,12
75,可压缩流,6,KYSL,4,compressible_flow,17,keyasuoliu,10
76,牛顿流体,6,NDLT,4,newtonian_fluid,15,niudunliuti,11
77,非牛顿流体,7,FNDLT,5,non_newtonian_fluid,19,feiniudunliuti,14
78,黏度,6,ND,2,viscosity,9,niandu,6
79,动力黏度,6,DLND,4,dynamic_viscosity,17,dongliniandu,12
80,运动黏度,6,YDND,4,kinematic_viscosity,19,yundongniandu,13
81,纳维斯托克斯方程,7,NWSTKSFC,8,navier_stokes_equation,22,naweisituokesifangcheng,23
82,欧拉方程,6,OLFC,4,euler_equation,14,oulafangcheng,13
83,伯努利方程,6,BNLFC,5,bernoulli_equation,18,bonulifangcheng,15
84,雷诺数,6,LNS,3,reynolds_number,15,leinuoshu,9
85,边界层,6,BJC,3,boundary_layer,14,bianjieceng,11
86,层流,6,CL,2,laminar_flow,12,cengliu,7
87,湍流,7,TL,2,turbulence,10,tuanliu,7
88,涡量,6,WL,2,vorticity,9,woliang,7
89,环量,6,HL,2,circulation,11,huanliang,9
90,应变率,6,YBL,3,strain_rate,11,yingbianlv,10
91,速度梯度,6,SDTD,4,velocity_gradient,17,sudutidu,8
92,应力边界条件,7,YLBJTJ,6,stress_boundary_condition,25,yinglibianjietiaojian,21
93,位移边界条件,7,WYBJTJ,6,displacement_boundary_condition,31,weiyibianjietiaojian,20
94,初始边值问题,7,CSBZWT,6,initial_boundary_value_problem,30,chushibianzhiwenti,18
95,波动方程,6,BDFC,4,wave_equation,13,bodongfangcheng,15
96,弹性波,6,DXB,3,elastic_wave,12,danxingbo,9
97,纵波,6,ZB,2,longitudinal_wave,17,zongbo,6
98,横波,6,HB,2,transverse_wave,15,hengbo,6
99,声速,6,SS,2,sound_speed,11,shengsu,7
100,圣维南原理,7,SWNYL,5,saint_venant_principle,22,shengweinanyuanli,17
101,平面应力,6,PMYL,4,plane_stress,12,pingmianyingli,14
102,平面应变,6,PMYB,4,plane_strain,12,pingmianyingbian,16
103,薄壳理论,7,BKLL,4,shell_theory,12,baokelilun,10
104,板理论,7,BLL,3,plate_theory,12,banlilun,8
105,梁理论,6,LLL,3,beam_theory,11,lianglilun,10
106,接触力学,7,JCLX,4,contact_mechanics,17,jiechulixue,11
107,摩擦接触,7,MCJC,4,frictional_contact,18,mocajiechu,10
108,孔隙弹性,8,KXDX,4,poroelasticity,14,kongxidanxing,13
109,多孔介质,7,DKJZ,4,porous_medium,13,duokongjiezhi,13
110,有限元弱式,7,YXYRS,5,finite_element_weak_form,24,youxianyuanruoshi,17
