编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
84,自由能判据,8,ZYNPJ,5,free_energy_criterion,21,ziyounengpanju,14
85,热力学稳定平衡,6,RLXWDPH,7,thermodynamically_stable_equilibrium,36,relixuewendingpingheng,22
86,范德瓦尔斯气体,8,FDWESQT,7,van_der_waals_gas,17,fandewaersiqiti,15
87,范德瓦尔斯方程,9,FDWESFC,7,van_der_waals_equation,22,fandewaersifangcheng,20
88,麦克斯韦等面积法则,8,MKSWDMJFZ,9,maxwell_equal_area_rule,23,maikesiweidengmianjifaze,24
89,一级相变,6,YJXB,4,first_order_phase_transition,28,yijixiangbian,13
90,二级相变,6,EJXB,4,second_order_phase_transition,29,erjixiangbian,13
91,潜热,6,QR,2,latent_heat,11,qianre,6
92,三相点,6,SXD,3,triple_point,12,sanxiangdian,12
93,临界温度,6,LJWD,4,critical_temperature,20,linjiewendu,11
94,临界压强,6,LJYQ,4,critical_pressure,17,linjieyaqiang,13
95,系综平均,6,XZPJ,4,ensemble_average,16,xizongpingjun,13
96,时间平均,6,SJPJ,4,time_average,12,shijianpingjun,14
97,遍历假设,6,BLJS,4,ergodic_hypothesis,18,bianlijiashe,12
98,刘维尔方程,8,LWEFC,5,liouville_equation,18,liuweierfangcheng,17
99,玻尔兹曼方程,9,BEZMFC,6,boltzmann_equation,18,boerzimanfangcheng,18
100,H定理,7,HDL,3,h_theorem,9,hdingli,7
101,分子混沌假设,7,FZHDJS,6,molecular_chaos_assumption,26,fenzihundunjiashe,17
102,碰撞积分,6,PZJF,4,collision_integral,18,pengzhuangjifen,15
103,输运系数,6,SYXS,4,transport_coefficient,21,shuyunxishu,11
104,扩散系数,6,KSXS,4,diffusion_coefficient,21,kuosanxishu,11
105,黏滞系数,6,NZXS,4,viscosity_coefficient,21,nianzhixishu,12
106,热导率,6,RDL,3,thermal_conductivity,20,redaolv,7
107,平均自由程,7,PJZYC,5,mean_free_path,14,pingjunziyoucheng,17
108,配分函数对数,7,PFHSDS,6,logarithm_of_partition_function,31,peifenhanshuduishu,18
109,单粒子配分函数,8,DLZPFHS,7,single_particle_partition_function,34,danlizipeifenhanshu,19
110,玻色分布,7,BSFB,4,bose_distribution,17,bosefenbu,9
111,费米分布,7,FMFB,4,fermi_distribution,18,feimifenbu,10
112,经典极限,6,JDJX,4,classical_limit,15,jingdianjixian,14
113,简并气体,6,JBQT,4,degenerate_gas,14,jianbingqiti,12
114,费米能级,6,FMNJ,4,fermi_energy_level,18,feiminengji,11
115,费米温度,6,FMWD,4,fermi_temperature,17,feimiwendu,10
116,声子,6,SZ,2,phonon,6,shengzi,7
117,晶格热容,6,JGRR,4,lattice_heat_capacity,21,jinggererong,12
118,德拜温度,6,DBWD,4,debye_temperature,17,debaiwendu,10
