编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
70,拉格朗日乘子,8,LGLRCZ,6,lagrange_multiplier,19,lagelangrichengzi,17
71,拉格朗日乘子法,9,LGLRCZF,7,method_of_lagrange_multipliers,30,lagelangrichengzifa,19
72,能量积分,6,NLJF,4,energy_integral,15,nengliangjifen,14
73,广义能量,6,GYNL,4,generalized_energy,18,guangyinengliang,16
74,相空间,6,XKJ,3,phase_space,11,xiangkongjian,13
75,位形空间,6,WXKJ,4,configuration_space,19,weixingkongjian,15
76,勒让德变换,8,LRDBH,5,legendre_transformation,23,leirangdebianhuan,17
77,勒让德矩阵,7,LRDJZ,5,legendre_matrix,15,leirangdejuzhen,15
78,辛结构,6,XJG,3,symplectic_structure,20,xinjiegou,9
79,辛矩阵,6,XJZ,3,symplectic_matrix,17,xinjuzhen,9
80,辛变换,7,XBH,3,symplectic_transformation,25,xinbianhuan,11
81,刘维尔定理,8,LWEDL,5,liouville_theorem,17,liuweierdingli,14
82,可积系统,6,KJXT,4,integrable_system,17,kejixitong,10
83,常数变易法,7,CSBYF,5,variation_of_constants,22,changshubianyifa,16
84,诺特定理,7,NTDL,4,noether_theorem,15,nuotedingli,11
85,空间平移对称性,8,KJPYDCX,7,space_translation_symmetry,26,kongjianpingyiduichengxing,26
86,时间平移对称性,8,SJPYDCX,7,time_translation_symmetry,25,shijianpingyiduichengxing,25
87,转动对称性,7,ZDDCX,5,rotational_symmetry,19,zhuandongduichengxing,21
88,惯量椭球,6,GLTQ,4,inertia_ellipsoid,17,guanliangtuoqiu,15
89,惯性主轴,6,GXZZ,4,principal_axis_of_inertia,25,guanxingzhuzhou,15
90,本体坐标系,7,BTZBX,5,body_fixed_frame,16,bentizuobiaoxi,14
91,空间坐标系,7,KJZBX,5,space_fixed_frame,17,kongjianzuobiaoxi,17
92,角速度矢量,7,JSDSL,5,angular_velocity_vector,23,jiaosudushiliang,16
93,角动量矢量,7,JDLSL,5,angular_momentum_vector,23,jiaodongliangshiliang,21
94,欧拉运动学方程,9,OLYDXFC,7,euler_kinematic_equation,24,oulayundongxuefangcheng,23
95,对称陀螺,6,DCTL,4,symmetric_top,13,duichengtuoluo,14
96,重陀螺,6,ZTL,3,heavy_top,9,zhongtuoluo,11
97,拉莫尔进动,7,LMEJD,5,larmor_precession,17,lamoerjindong,13
98,平衡位置,6,PHWZ,4,equilibrium_position,20,pinghengweizhi,14
99,质量矩阵,6,ZLJZ,4,mass_matrix,11,zhiliangjuzhen,14
100,刚度矩阵,6,GDJZ,4,stiffness_matrix,16,gangdujuzhen,12
101,本征频率,6,BZPL,4,eigenfrequency,14,benzhengpinlv,13
102,本征振型,6,BZZX,4,eigenmode,9,benzhengzhenxing,16
103,相轨道,6,XGD,3,phase_trajectory,16,xiangguidao,11
104,庞加莱截面,7,PJLJM,5,poincare_section,16,pangjialaijiemian,17
105,混沌,6,HD,2,chaos,5,hundun,6
106,稳定性,6,WDX,3,stability,9,wendingxing,11
107,可分离变量,8,KFLBL,5,separable_variable,18,kefenlibianliang,16
108,作用角变量,9,ZYJBL,5,action_angle_variable,21,zuoyongjiaobianliang,20
