编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
90,反对称波函数,7,FDCBHS,6,antisymmetric_wave_function,27,fanduichenbohanshu,18
91,二能级系统,7,ENJXT,5,two_level_system,16,ernengjixitong,14
92,塞曼效应,7,SMXY,4,zeeman_effect,13,saimanxiaoying,14
93,斯塔克效应,8,STKXY,5,stark_effect,12,sitakexiaoying,14
94,精细结构,6,JXJG,4,fine_structure,14,jingxijiegou,12
95,超精细结构,8,CJXJG,5,hyperfine_structure,19,chaojingxijiegou,16
96,矩阵力学,6,JZLX,4,matrix_mechanics,16,juzhenlixue,11
97,波动力学,6,BDLX,4,wave_mechanics,14,bodonglixue,11
98,海森堡不确定性原理,9,HSBBQDXYL,9,heisenberg_uncertainty_principle,32,haisenbaobuquedingxingyuanli,28
99,埃伦费斯特定理,9,ALFSTDL,7,ehrenfest_theorem,17,ailunfeisitedingli,18
100,含时微扰论,7,HSWRL,5,time_dependent_perturbation_theory,34,hanshiweiraolun,15
101,费米黄金规则,7,FMHJGZ,6,fermi_golden_rule,17,feimihuangjinguize,18
102,散射振幅,6,SSZF,4,scattering_amplitude,20,sanshezhenfu,12
103,相移,6,XY,2,phase_shift,11,xiangyi,7
104,玻恩近似,6,BEJS,4,born_approximation,18,boenjinsi,9
105,偏波展开,6,PBZK,4,partial_wave_expansion,22,pianbozhankai,13
106,密度算符,8,MDSF,4,density_operator,16,midusuanfu,10
107,约化密度矩阵,7,YHMDJZ,6,reduced_density_matrix,22,yuehuamidujuzhen,16
108,纠缠态,6,JCT,3,entangled_state,15,jiuchantai,10
109,纯态密度矩阵,7,CTMDJZ,6,pure_state_density_matrix,25,chuntaimidujuzhen,17
110,混态密度矩阵,7,HTMDJZ,6,mixed_state_density_matrix,26,huntaimidujuzhen,16
111,投影测量,6,TYCL,4,projective_measurement,22,touyingceliang,14
112,量子数,6,LZS,3,quantum_number,14,liangzishu,10
113,径向方程,7,JXFC,4,radial_equation,15,jingxiangfangcheng,18
114,球谐函数,6,QXHS,4,spherical_harmonic,18,qiuxiehanshu,12
115,主量子数,6,ZLZS,4,principal_quantum_number,24,zhuliangzishu,13
116,退相干,6,TXG,3,decoherence,11,tuixianggan,11
