编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
54,晶格振动,8,JGZD,4,lattice_vibration,17,jinggezhendong,14
55,声子,8,SZ,2,phonon,6,shengzi,7
56,声学支,8,SXZ,3,acoustic_branch,15,shengxuezhi,11
57,光学支,8,GXZ,3,optical_branch,14,guangxuezhi,11
58,声子色散,8,SZSS,4,phonon_dispersion,17,shengzisesan,12
59,德拜模型,9,DBMX,4,debye_model,11,debaimoxing,11
60,爱因斯坦模型,10,AYSTMX,6,einstein_model,14,aiyinsitanmoxing,16
61,德拜温度,8,DBWD,4,debye_temperature,17,debaiwendu,10
62,晶格热容,8,JGRR,4,lattice_heat_capacity,21,jinggererong,12
63,热导率,8,RDL,3,thermal_conductivity,20,redaolv,7
64,电子热容,8,DZRR,4,electronic_heat_capacity,24,dianzirerong,12
65,晶格缺陷,8,JGQX,4,lattice_defect,14,jinggequexian,13
66,点缺陷,8,DQX,3,point_defect,12,dianquexian,11
67,空位,8,KW,2,vacancy,7,kongwei,7
68,间隙原子,8,JXYZ,4,interstitial_atom,17,jianxiyuanzi,12
69,替位原子,8,TWYZ,4,substitutional_atom,19,tiweiyuanzi,11
70,位错,8,WC,2,dislocation,11,weicuo,6
71,刃位错,8,RWC,3,edge_dislocation,16,renweicuo,9
72,螺位错,8,LWC,3,screw_dislocation,17,luoweicuo,9
73,晶界,8,JJ,2,grain_boundary,14,jingjie,7
74,表面态,8,BMT,3,surface_state,13,biaomiantai,11
75,磁性,8,CX,2,magnetism,9,cixing,6
76,抗磁性,8,KCX,3,diamagnetism,12,kangcixing,10
77,顺磁性,8,SCX,3,paramagnetism,13,shuncixing,10
78,铁磁性,8,TCX,3,ferromagnetism,14,tiecixing,9
79,反铁磁性,8,FTCX,4,antiferromagnetism,18,fantiecixing,12
80,亚铁磁性,8,YTCX,4,ferrimagnetism,14,yatiecixing,11
81,交换相互作用,9,JHXHZY,6,exchange_interaction,20,jiaohuanxianghuzuoyong,22
82,磁畴,8,CC,2,magnetic_domain,15,cichou,6
83,畴壁,8,CB,2,domain_wall,11,choubi,6
84,居里温度,8,JLWD,4,curie_temperature,17,juliwendu,9
85,奈尔温度,8,NEWD,4,neel_temperature,16,naierwendu,10
86,自旋波,8,ZXB,3,spin_wave,9,zixuanbo,8
87,磁振子,8,CZZ,3,magnon,6,cizhenzi,8
88,超导,8,CD,2,superconductivity,17,chaodao,7
89,超导体,8,CDT,3,superconductor,14,chaodaoti,9
90,临界温度,8,LJWD,4,critical_temperature,20,linjiewendu,11
91,临界磁场,8,LJCC,4,critical_magnetic_field,23,linjiecichang,13
92,迈斯纳效应,10,MSNXY,5,meissner_effect,15,maisinaxiaoying,15
93,库珀对,8,KPD,3,cooper_pair,11,kupodui,7
94,BCS理论,9,BCSLL,5,bcs_theory,10,bcslilun,8
95,能隙函数,8,NXHS,4,gap_function,12,nengxihanshu,12
96,约瑟夫森效应,10,YSFSXY,6,josephson_effect,16,yuesefusenxiaoying,18
97,第一类超导体,9,DYLCDT,6,type_one_superconductor,23,diyileichaodaoti,16
98,第二类超导体,9,DELCDT,6,type_two_superconductor,23,dierleichaodaoti,16
99,磁通涡旋,8,CTWX,4,flux_vortex,11,citongwoxuan,12
100,拓扑绝缘体,9,TPJYT,5,topological_insulator,21,tuopujueyuanti,14
101,狄拉克点,8,DLKD,4,dirac_point,11,dilakedian,10
102,石墨烯,8,SMX,3,graphene,8,shimoxi,7
103,量子阱,8,LZJ,3,quantum_well,12,liangzijing,11
104,超晶格,8,CJG,3,superlattice,12,chaojingge,10
