编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
76,玻色子,8,BSZ,3,boson,5,boshaizi,8
77,夸克,8,KK,2,quark,5,kuake,5
78,轻子,8,QZ,2,lepton,6,qingzi,6
79,强子,8,QZ,2,hadron,6,qiangzi,7
80,重子,8,ZZ,2,baryon,6,zhongzi,7
81,介子,8,JZ,2,meson,5,jiezi,5
82,胶子,8,JZ,2,gluon,5,jiaozi,6
83,光子,3,GZ,2,photon,6,guangzi,7
84,W玻色子,8,WBSZ,4,w_boson,7,wboshaizi,9
85,Z玻色子,8,ZBSZ,4,z_boson,7,zboshaizi,9
86,希格斯玻色子,9,XGSBSZ,6,higgs_boson,11,xigesiboshaizi,14
87,电子,6,DZ,2,electron,8,dianzi,6
88,μ子,8,ΜZ,2,muon,4,zi,2
89,τ子,8,ΤZ,2,tauon,5,zi,2
90,中微子,8,ZWZ,3,neutrino,8,zhongweizi,10
91,电子中微子,9,DZZWZ,5,electron_neutrino,17,dianzizhongweizi,16
92,μ子中微子,9,ΜZZWZ,5,muon_neutrino,13,zizhongweizi,12
93,τ子中微子,9,ΤZZWZ,5,tau_neutrino,12,zizhongweizi,12
94,上夸克,8,SKK,3,up_quark,8,shangkuake,10
95,下夸克,8,XKK,3,down_quark,10,xiakuake,8
96,奇异夸克,8,QYKK,4,strange_quark,13,qiyikuake,9
97,粲夸克,8,CKK,3,charm_quark,11,cankuake,8
98,底夸克,8,DKK,3,bottom_quark,12,dikuake,7
99,顶夸克,8,DKK,3,top_quark,9,dingkuake,9
100,反粒子,8,FLZ,3,antiparticle,12,fanlizi,7
101,反物质,8,FWZ,3,antimatter,10,fanwuzhi,8
102,味,8,W,1,flavor,6,wei,3
103,色荷,8,SH,2,color_charge,12,sehe,4
104,禁闭,8,JB,2,confinement,11,jinbi,5
105,渐近自由,8,JJZY,4,asymptotic_freedom,18,jianjinziyou,12
106,弱混合角,8,RHHJ,4,weak_mixing_angle,17,ruohunhejiao,12
107,宇称破坏,8,YCPH,4,parity_violation,16,yuchengpohuai,13
108,CP破坏,8,CPPH,4,cp_violation,12,cppohuai,8
109,中微子振荡,9,ZWZZD,5,neutrino_oscillation,20,zhongweizizhendang,18
110,希格斯机制,9,XGSJZ,5,higgs_mechanism,15,xigesijizhi,11
111,费曼图,8,FMT,3,feynman_diagram,15,feimantu,8
112,散射振幅,8,SSZF,4,scattering_amplitude,20,sanshezhenfu,12
113,衰变宽度,8,SBKD,4,decay_width,11,shuaibiankuandu,15
114,分支比,8,FZB,3,branching_ratio,15,fenzhibi,8
