编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
79,量子纠错,9,LZJC,4,quantum_error_correction,24,liangzijiucuo,13
80,量子码,9,LZM,3,quantum_code,12,liangzima,9
81,稳定子码,9,WDZM,4,stabilizer_code,15,wendingzima,11
82,表面码,9,BMM,3,surface_code,12,biaomianma,10
83,色码,9,SM,2,color_code,10,sema,4
84,旋转表面码,9,XZBMM,5,rotated_surface_code,20,xuanzhuanbiaomianma,19
85,重复码,9,ZFM,3,repetition_code,15,zhongfuma,9
86,肖尔码,9,XEM,3,shor_code,9,xiaoerma,8
87,斯蒂恩码,9,SDEM,4,steane_code,11,sidienma,8
88,量子LDPC码,9,LZLDPCM,7,quantum_ldpc_code,17,liangzildpcma,13
89,容错量子计算,9,RCLZJS,6,fault_tolerant_quantum_computation,34,rongcuoliangzijisuan,20
90,阈值定理,9,YZDL,4,threshold_theorem,17,yuzhidingli,11
91,逻辑量子比特,9,LJLZBT,6,logical_qubit,13,luojiliangzibite,16
92,综合征测量,9,ZHZCL,5,syndrome_measurement,20,zonghezhengceliang,18
93,错误综合征,9,CWZHZ,5,error_syndrome,14,cuowuzonghezheng,16
94,解码器,9,JMQ,3,decoder,7,jiemaqi,7
95,魔态,9,MT,2,magic_state,11,motai,5
96,魔态蒸馏,9,MTZL,4,magic_state_distillation,24,motaizhengliu,13
97,量子隐形传态,9,LZYXCT,6,quantum_teleportation,21,liangziyinxingchuantai,22
98,超密编码,9,CMBM,4,superdense_coding,17,chaomibianma,12
99,量子密钥分发,9,LZMYFF,6,quantum_key_distribution,24,liangzimiyaofenfa,17
100,BB84协议,9,BB84XY,6,bb84_protocol,13,bb84xieyi,9
101,E91协议,9,E91XY,5,e91_protocol,12,e91xieyi,8
102,设备无关协议,9,SBWGXY,6,device_independent_protocol,27,shebeiwuguanxieyi,17
103,量子随机数,9,LZSJS,5,quantum_random_number,21,liangzisuijishu,15
104,量子复杂性,10,LZFZX,5,quantum_complexity,18,liangzifuzaxing,15
105,BQP类,10,BQPL,4,bqp_class,9,bqplei,6
106,QMA类,10,QMAL,4,qma_class,9,qmalei,6
107,量子优势,9,LZYS,4,quantum_advantage,17,liangziyoushi,13
108,NISQ设备,9,NISQSB,6,nisq_device,11,nisqshebei,10
109,量子体积,9,LZTJ,4,quantum_volume,14,liangzitiji,11
110,量子互信息,9,LZHXX,5,quantum_mutual_information,26,liangzihuxinxi,14
