编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
77,相干布居囚禁,9,XGBJQJ,6,coherent_population_trapping,28,xiangganbujuqiujin,18
78,电磁诱导透明,9,DCYDTM,6,electromagnetically_induced_transparency,40,dianciyoudaotouming,19
79,绝热快速通道,9,JRKSTD,6,adiabatic_rapid_passage,23,juerekuaisutongdao,18
80,拉曼跃迁,8,LMYQ,4,raman_transition,16,lamanyueqian,12
81,受激拉曼散射,9,SJLMSS,6,stimulated_raman_scattering,27,shoujilamansanshe,17
82,布里渊散射,9,BLYSS,5,brillouin_scattering,20,buliyuansanshe,14
83,光俘获,8,GFH,3,optical_trapping,16,guangfuhuo,10
84,偶极力,8,OJL,3,dipole_force,12,oujili,6
85,光偶极阱,8,GOJJ,4,optical_dipole_trap,19,guangoujijing,13
86,磁光阱,8,CGJ,3,magneto_optical_trap,20,ciguangjing,11
87,磁阱,8,CJ,2,magnetic_trap,13,cijing,6
88,离子阱,8,LZJ,3,ion_trap,8,lizijing,8
89,保罗阱,8,BLJ,3,paul_trap,9,baoluojing,10
90,彭宁阱,8,PNJ,3,penning_trap,12,pengningjing,12
91,激光冷却,8,JGLQ,4,laser_cooling,13,jiguanglengque,14
92,多普勒冷却,9,DPLLQ,5,doppler_cooling,15,duopuleilengque,15
93,西西弗斯冷却,9,XXFSLQ,6,sisyphus_cooling,16,xixifusilengque,15
94,蒸发冷却,8,ZFLQ,4,evaporative_cooling,19,zhengfalengque,14
95,冷原子,8,LYZ,3,cold_atom,9,lengyuanzi,10
96,超冷原子,8,CLYZ,4,ultracold_atom,14,chaolengyuanzi,14
97,玻色爱因斯坦凝聚,10,BSAYSTNJ,8,bose_einstein_condensation,26,boseaiyinsitanningju,20
98,费米简并气体,9,FMJBQT,6,degenerate_fermi_gas,20,feimijianbingqiti,17
99,光晶格,8,GJG,3,optical_lattice,15,guangjingge,11
100,原子钟,8,YZZ,3,atomic_clock,12,yuanzizhong,11
101,频率标准,8,PLBZ,4,frequency_standard,18,pinlvbiaozhun,13
102,腔量子电动力学,10,QLZDDLX,7,cavity_quantum_electrodynamics,30,qiangliangzidiandonglixue,25
103,强耦合,8,QOH,3,strong_coupling,15,qiangouhe,9
104,真空拉比分裂,9,ZKLBFL,6,vacuum_rabi_splitting,21,zhenkonglabifenlie,18
105,单光子源,8,DGZY,4,single_photon_source,20,danguangziyuan,14
106,里德堡原子,9,LDBYZ,5,rydberg_atom,12,lidebaoyuanzi,13
107,里德堡阻塞,9,LDBZS,5,rydberg_blockade,16,lidebaozuse,11
108,冷分子,8,LFZ,3,cold_molecule,13,lengfenzi,9
109,光缔合,8,GDH,3,photoassociation,16,guangdihe,9
110,飞秒光谱,8,FMGP,4,femtosecond_spectroscopy,24,feimiaoguangpu,14
111,阿秒物理,8,AMWL,4,attosecond_physics,18,amiaowuli,9
112,高次谐波产生,9,GCXBCS,6,high_harmonic_generation,24,gaocixiebochansheng,19
