编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
43,三重积分,4,SCJF,4,triple_integral,15,sanchongjifen,13
44,曲线积分,4,QXJF,4,line_integral,13,quxianjifen,11
45,曲面积分,4,QMJF,4,surface_integral,16,qumianjifen,11
46,格林公式,5,GLGS,4,green_formula,13,gelingongshi,12
47,高斯公式,5,GSGS,4,gauss_formula,13,gaosigongshi,12
48,斯托克斯公式,6,STKSGS,6,stokes_formula,14,situokesigongshi,16
49,一元函数,4,YYHS,4,function_of_one_variable,24,yiyuanhanshu,12
50,有界函数,4,YJHS,4,bounded_function,16,youjiehanshu,12
51,单调函数,4,DDHS,4,monotone_function,17,dandiaohanshu,13
52,无穷小量,4,WQXL,4,infinitesimal,13,wuqiongxiaoliang,16
53,无穷大量,4,WQDL,4,infinite_quantity,17,wuqiongdaliang,14
54,等价无穷小,5,DJWQX,5,equivalent_infinitesimal,24,dengjiawuqiongxiao,18
55,夹逼定理,5,JBDL,4,squeeze_theorem,15,jiabidingli,11
56,单调有界定理,6,DDYJDL,6,monotone_bounded_theorem,24,dandiaoyoujiedingli,19
57,柯西收敛准则,5,KXSLZZ,6,cauchy_convergence_criterion,28,kexishoulianzhunze,18
58,左极限,4,ZJX,3,left_limit,10,zuojixian,9
59,右极限,4,YJX,3,right_limit,11,youjixian,9
60,间断点,4,JDD,3,discontinuity_point,19,jianduandian,12
61,可去间断点,5,KQJDD,5,removable_discontinuity,23,kequjianduandian,16
62,跳跃间断点,5,TYJDD,5,jump_discontinuity,18,tiaoyuejianduandian,19
63,导函数,4,DHS,3,derived_function,16,daohanshu,9
64,单侧导数,4,DCDS,4,one_sided_derivative,20,dancedaoshu,11
65,微分中值定理,6,WFZZDL,6,mean_value_theorem,18,weifenzhongzhidingli,20
66,罗尔定理,5,LEDL,4,rolle_theorem,13,luoerdingli,11
67,拉格朗日中值定理,8,LGLRZZDL,8,lagrange_mean_value_theorem,27,lagelangrizhongzhidingli,24
68,柯西中值定理,6,KXZZDL,6,cauchy_mean_value_theorem,25,kexizhongzhidingli,18
69,凹凸性,4,ATX,3,convexity_and_concavity,23,aotuxing,8
70,拐点,4,GD,2,inflection_point,16,guaidian,8
71,渐近线,4,JJX,3,asymptote,9,jianjinxian,11
72,有理函数积分,5,YLHSJF,6,integration_of_rational_functions,33,youlihanshujifen,16
73,换元积分法,5,HYJFF,5,integration_by_substitution,27,huanyuanjifenfa,15
74,分部积分法,5,FBJFF,5,integration_by_parts,20,fenbujifenfa,12
75,绝对收敛,4,JDSL,4,absolute_convergence,20,jueduishoulian,14
76,条件收敛,5,TJSL,4,conditional_convergence,23,tiaojianshoulian,16
77,一致收敛,4,YZSL,4,uniform_convergence,19,yizhishoulian,13
78,点态收敛,4,DTSL,4,pointwise_convergence,21,diantaishoulian,15
79,函数项级数,5,HSXJS,5,series_of_functions,19,hanshuxiangjishu,16
80,阿贝尔定理,6,ABEDL,5,abel_theorem,12,abeierdingli,12
81,狄利克雷判别法,6,DLKLPBF,7,dirichlet_test,14,dilikeleipanbiefa,17
82,傅里叶系数,5,FLYXS,5,fourier_coefficient,19,fuliyexishu,11
83,偏微分,4,PWF,3,partial_differential,20,pianweifen,10
84,二阶偏导数,5,EJPDS,5,second_order_partial_derivative,31,erjiepiandaoshu,15
85,混合偏导数,5,HHPDS,5,mixed_partial_derivative,24,hunhepiandaoshu,15
86,黑塞矩阵,4,HSJZ,4,hessian_matrix,14,heisaijuzhen,12
87,驻点,4,ZD,2,stationary_point,16,zhudian,7
88,鞍点,4,AD,2,saddle_point,12,andian,6
89,极坐标,4,JZB,3,polar_coordinate,16,jizuobiao,9
90,柱坐标,4,ZZB,3,cylindrical_coordinate,22,zhuzuobiao,10
91,球坐标,4,QZB,3,spherical_coordinate,20,qiuzuobiao,10
92,坐标变换,5,ZBBH,4,coordinate_transformation,25,zuobiaobianhuan,15
93,变量替换,4,BLTH,4,change_of_variables,19,bianliangtihuan,15
94,积分区域,4,JFQY,4,region_of_integration,21,jifenquyu,9
95,第一型曲线积分,6,DYXQXJF,7,line_integral_of_first_kind,27,diyixingquxianjifen,19
96,第二型曲线积分,6,DEXQXJF,7,line_integral_of_second_kind,28,dierxingquxianjifen,19
97,第一型曲面积分,6,DYXQMJF,7,surface_integral_of_first_kind,30,diyixingqumianjifen,19
98,第二型曲面积分,6,DEXQMJF,7,surface_integral_of_second_kind,31,dierxingqumianjifen,19
99,保守场,4,BSC,3,conservative_field,18,baoshouchang,12
100,路径无关,4,LJWG,4,path_independence,17,lujingwuguan,12
101,通量,4,TL,2,flux,4,tongliang,9
102,环量,4,HL,2,circulation,11,huanliang,9
