编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
49,二项式系数证明思路,4,EXSXSZMSL,9,combinatorics_basics_binomial_coefficient_proof_strategy,56,erxiangshixishuzhengmingsilu,28
50,二项式系数计数策略,4,EXSXSJSCL,9,combinatorics_basics_binomial_coefficient_counting_strategy,59,erxiangshixishujishucelve,25
51,鸽巢原理基本概念,4,GCYLJBGN,8,combinatorics_basics_pigeonhole_principle_basic_concept,55,gechaoyuanlijibengainian,24
52,鸽巢原理计算公式,4,GCYLJSGS,8,combinatorics_basics_pigeonhole_principle_counting_formula,58,gechaoyuanlijisuangongshi,25
53,鸽巢原理应用模型,4,GCYLYYMX,8,combinatorics_basics_pigeonhole_principle_application_model,59,gechaoyuanliyingyongmoxing,26
54,鸽巢原理典型题型,4,GCYLDXTX,8,combinatorics_basics_pigeonhole_principle_standard_problem_type,63,gechaoyuanlidianxingtixing,26
55,鸽巢原理分类讨论,4,GCYLFLTL,8,combinatorics_basics_pigeonhole_principle_case_analysis,55,gechaoyuanlifenleitaolun,24
56,鸽巢原理对应方法,4,GCYLDYFF,8,combinatorics_basics_pigeonhole_principle_bijection_method,58,gechaoyuanliduiyingfangfa,25
57,鸽巢原理递推方法,4,GCYLDTFF,8,combinatorics_basics_pigeonhole_principle_recurrence_method,59,gechaoyuanlidituifangfa,23
58,鸽巢原理边界情况,4,GCYLBJQK,8,combinatorics_basics_pigeonhole_principle_boundary_case,55,gechaoyuanlibianjieqingkuang,28
59,鸽巢原理证明思路,4,GCYLZMSL,8,combinatorics_basics_pigeonhole_principle_proof_strategy,56,gechaoyuanlizhengmingsilu,25
60,鸽巢原理计数策略,4,GCYLJSCL,8,combinatorics_basics_pigeonhole_principle_counting_strategy,59,gechaoyuanlijishucelve,22
61,容斥原理基本概念,4,RCYLJBGN,8,combinatorics_basics_inclusion_exclusion_basic_concept,54,rongchiyuanlijibengainian,25
62,容斥原理计算公式,4,RCYLJSGS,8,combinatorics_basics_inclusion_exclusion_counting_formula,57,rongchiyuanlijisuangongshi,26
63,容斥原理应用模型,4,RCYLYYMX,8,combinatorics_basics_inclusion_exclusion_application_model,58,rongchiyuanliyingyongmoxing,27
64,容斥原理典型题型,4,RCYLDXTX,8,combinatorics_basics_inclusion_exclusion_standard_problem_type,62,rongchiyuanlidianxingtixing,27
65,容斥原理分类讨论,4,RCYLFLTL,8,combinatorics_basics_inclusion_exclusion_case_analysis,54,rongchiyuanlifenleitaolun,25
66,容斥原理对应方法,4,RCYLDYFF,8,combinatorics_basics_inclusion_exclusion_bijection_method,57,rongchiyuanliduiyingfangfa,26
67,容斥原理递推方法,4,RCYLDTFF,8,combinatorics_basics_inclusion_exclusion_recurrence_method,58,rongchiyuanlidituifangfa,24
68,容斥原理边界情况,4,RCYLBJQK,8,combinatorics_basics_inclusion_exclusion_boundary_case,54,rongchiyuanlibianjieqingkuang,29
69,容斥原理证明思路,4,RCYLZMSL,8,combinatorics_basics_inclusion_exclusion_proof_strategy,55,rongchiyuanlizhengmingsilu,26
70,容斥原理计数策略,4,RCYLJSCL,8,combinatorics_basics_inclusion_exclusion_counting_strategy,58,rongchiyuanlijishucelve,23
71,递推计数基本概念,4,DTJSJBGN,8,combinatorics_basics_recursive_counting_basic_concept,53,dituijishujibengainian,22
72,递推计数计算公式,4,DTJSJSGS,8,combinatorics_basics_recursive_counting_counting_formula,56,dituijishujisuangongshi,23
73,递推计数应用模型,4,DTJSYYMX,8,combinatorics_basics_recursive_counting_application_model,57,dituijishuyingyongmoxing,24
74,递推计数典型题型,4,DTJSDXTX,8,combinatorics_basics_recursive_counting_standard_problem_type,61,dituijishudianxingtixing,24
75,递推计数分类讨论,4,DTJSFLTL,8,combinatorics_basics_recursive_counting_case_analysis,53,dituijishufenleitaolun,22
76,递推计数对应方法,4,DTJSDYFF,8,combinatorics_basics_recursive_counting_bijection_method,56,dituijishuduiyingfangfa,23
77,递推计数递推方法,4,DTJSDTFF,8,combinatorics_basics_recursive_counting_recurrence_method,57,dituijishudituifangfa,21
78,递推计数边界情况,4,DTJSBJQK,8,combinatorics_basics_recursive_counting_boundary_case,53,dituijishubianjieqingkuang,26
79,递推计数证明思路,4,DTJSZMSL,8,combinatorics_basics_recursive_counting_proof_strategy,54,dituijishuzhengmingsilu,23
80,递推计数计数策略,4,DTJSJSCL,8,combinatorics_basics_recursive_counting_counting_strategy,57,dituijishujishucelve,20
81,生成函数基本概念,4,SCHSJBGN,8,combinatorics_basics_generating_function_basic_concept,54,shengchenghanshujibengainian,28
82,生成函数计算公式,4,SCHSJSGS,8,combinatorics_basics_generating_function_counting_formula,57,shengchenghanshujisuangongshi,29
83,生成函数应用模型,4,SCHSYYMX,8,combinatorics_basics_generating_function_application_model,58,shengchenghanshuyingyongmoxing,30
84,生成函数典型题型,4,SCHSDXTX,8,combinatorics_basics_generating_function_standard_problem_type,62,shengchenghanshudianxingtixing,30
85,生成函数分类讨论,4,SCHSFLTL,8,combinatorics_basics_generating_function_case_analysis,54,shengchenghanshufenleitaolun,28
86,生成函数对应方法,4,SCHSDYFF,8,combinatorics_basics_generating_function_bijection_method,57,shengchenghanshuduiyingfangfa,29
87,生成函数递推方法,4,SCHSDTFF,8,combinatorics_basics_generating_function_recurrence_method,58,shengchenghanshudituifangfa,27
88,生成函数边界情况,4,SCHSBJQK,8,combinatorics_basics_generating_function_boundary_case,54,shengchenghanshubianjieqingkuang,32
89,生成函数证明思路,4,SCHSZMSL,8,combinatorics_basics_generating_function_proof_strategy,55,shengchenghanshuzhengmingsilu,29
90,生成函数计数策略,4,SCHSJSCL,8,combinatorics_basics_generating_function_counting_strategy,58,shengchenghanshujishucelve,26
91,图计数基本概念,4,TJSJBGN,7,combinatorics_basics_graph_counting_basic_concept,49,tujishujibengainian,19
92,图计数计算公式,4,TJSJSGS,7,combinatorics_basics_graph_counting_counting_formula,52,tujishujisuangongshi,20
93,图计数应用模型,4,TJSYYMX,7,combinatorics_basics_graph_counting_application_model,53,tujishuyingyongmoxing,21
94,图计数典型题型,4,TJSDXTX,7,combinatorics_basics_graph_counting_standard_problem_type,57,tujishudianxingtixing,21
95,图计数分类讨论,4,TJSFLTL,7,combinatorics_basics_graph_counting_case_analysis,49,tujishufenleitaolun,19
96,图计数对应方法,4,TJSDYFF,7,combinatorics_basics_graph_counting_bijection_method,52,tujishuduiyingfangfa,20
97,图计数递推方法,4,TJSDTFF,7,combinatorics_basics_graph_counting_recurrence_method,53,tujishudituifangfa,18
98,图计数边界情况,4,TJSBJQK,7,combinatorics_basics_graph_counting_boundary_case,49,tujishubianjieqingkuang,23
99,图计数证明思路,4,TJSZMSL,7,combinatorics_basics_graph_counting_proof_strategy,50,tujishuzhengmingsilu,20
100,图计数计数策略,4,TJSJSCL,7,combinatorics_basics_graph_counting_counting_strategy,53,tujishujishucelve,17
