编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
78,检偏器,4,JPQ,3,analyzer,8,jianpianqi,10
79,马吕斯定律,6,MLSDL,5,malus_law,9,malvsidinglv,12
80,布儒斯特定律,6,BRSTDL,6,brewsters_law,13,burusitedinglv,14
81,布儒斯特角,5,BRSTJ,5,brewster_angle,14,burusitejiao,12
82,双折射,4,SZS,3,birefringence,13,shuangzheshe,12
83,光轴,4,GZ,2,optical_axis,12,guangzhou,9
84,光速,4,GS,2,speed_of_light,14,guangsu,7
85,真空光速,4,ZKGS,4,speed_of_light_in_vacuum,24,zhenkongguangsu,15
86,光谱,1,GP,2,spectrum,8,guangpu,7
87,连续光谱,4,LXGP,4,continuous_spectrum,19,lianxuguangpu,13
88,线状光谱,4,XZGP,4,line_spectrum,13,xianzhuangguangpu,17
89,吸收光谱,4,XSGP,4,absorption_spectrum,19,xishouguangpu,13
90,发射光谱,4,FSGP,4,emission_spectrum,17,fasheguangpu,12
91,激光,4,JG,2,laser,5,jiguang,7
92,单色光,4,DSG,3,monochromatic_light,19,danseguang,10
