编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
36,状态函数,4,ZTHS,4,state_function,14,zhuangtaihanshu,15
37,热力学功,1,RLXG,4,work,4,relixuegong,11
38,热容,4,RR,2,heat_capacity,13,rerong,6
39,比热容,4,BRR,3,specific_heat_capacity,22,birerong,8
40,摩尔热容,4,MERR,4,molar_heat_capacity,19,moerrerong,10
41,定容热容,4,DRRR,4,heat_capacity_at_constant_volume,32,dingrongrerong,14
42,定压热容,4,DYRR,4,heat_capacity_at_constant_pressure,34,dingyarerong,12
43,热力学第零定律,7,RLXDLDL,7,zeroth_law_of_thermodynamics,28,relixuedilingdinglv,19
44,热力学第一定律,7,RLXDYDL,7,first_law_of_thermodynamics,27,relixuediyidinglv,17
45,热力学第二定律,7,RLXDEDL,7,second_law_of_thermodynamics,28,relixuedierdinglv,17
46,热力学第三定律,7,RLXDSDL,7,third_law_of_thermodynamics,27,relixuedisandinglv,18
47,能量守恒定律,6,NLSHDL,6,law_of_conservation_of_energy,29,nengliangshouhengdinglv,23
48,热机,4,RJ,2,heat_engine,11,reji,4
49,制冷机,4,ZLJ,3,refrigerator,12,zhilengji,9
50,卡诺循环,4,KNXH,4,carnot_cycle,12,kanuoxunhuan,12
51,卡诺热机,4,KNRJ,4,carnot_engine,13,kanuoreji,9
52,热效率,4,RXL,3,thermal_efficiency,18,rexiaolv,8
53,熵,3,S,1,entropy,7,shang,5
54,熵增原理,5,SZYL,4,principle_of_entropy_increase,29,shangzengyuanli,15
55,可逆过程,4,KNGC,4,reversible_process,18,keniguocheng,12
56,不可逆过程,5,BKNGC,5,irreversible_process,20,bukeniguocheng,14
57,自由膨胀,4,ZYPZ,4,free_expansion,14,ziyoupengzhang,14
58,热传导,4,RCD,3,heat_conduction,15,rechuandao,10
59,对流,4,DL,2,convection,10,duiliu,6
60,热辐射,4,RFS,3,thermal_radiation,17,refushe,7
61,导热系数,4,DRXS,4,thermal_conductivity,20,daorexishu,10
62,黑体,4,HT,2,blackbody,9,heiti,5
63,热辐射黑体谱,4,RFSHTP,6,blackbody_radiation,19,refusheheitipu,14
64,斯特藩玻尔兹曼定律,8,STFBEZMDL,9,stefan_boltzmann_law,20,sitefanboerzimandinglv,22
65,维恩位移定律,6,WEWYDL,6,wiens_displacement_law,22,weienweiyidinglv,16
66,相变,4,XB,2,phase_transition,16,xiangbian,9
67,物态,4,WT,2,state_of_matter,15,wutai,5
68,固体,4,GT,2,solid,5,guti,4
69,液体,4,YT,2,liquid,6,yeti,4
70,气态,4,QT,2,gaseous_state,13,qitai,5
71,熔化,4,RH,2,melting,7,ronghua,7
72,凝固,4,NG,2,solidification,14,ninggu,6
73,汽化,4,QH,2,vaporization,12,qihua,5
74,液化,4,YH,2,liquefaction,12,yehua,5
75,升华,4,SH,2,sublimation,11,shenghua,8
76,凝华,4,NH,2,deposition,10,ninghua,7
77,潜热,4,QR,2,latent_heat,11,qianre,6
78,熔化热,4,RHR,3,heat_of_fusion,14,ronghuare,9
79,汽化热,4,QHR,3,heat_of_vaporization,20,qihuare,7
80,饱和蒸气,4,BHZQ,4,saturated_vapor,15,baohezhengqi,12
81,饱和蒸气压,5,BHZQY,5,saturated_vapor_pressure,24,baohezhengqiya,14
82,临界温度,4,LJWD,4,critical_temperature,20,linjiewendu,11
83,临界压强,4,LJYQ,4,critical_pressure,17,linjieyaqiang,13
84,三相点,4,SXD,3,triple_point,12,sanxiangdian,12
85,湿度,4,SD,2,humidity,8,shidu,5
86,相对湿度,4,XDSD,4,relative_humidity,17,xiangduishidu,13
87,露点,4,LD,2,dew_point,9,ludian,6
88,热膨胀,4,RPZ,3,thermal_expansion,17,repengzhang,11
89,线膨胀,4,XPZ,3,linear_expansion,16,xianpengzhang,13
90,体膨胀,4,TPZ,3,volume_expansion,16,tipengzhang,11
91,膨胀系数,4,PZXS,4,coefficient_of_expansion,24,pengzhangxishu,14
92,表面张力,7,BMZL,4,surface_tension,15,biaomianzhangli,15
93,毛细现象,4,MXXX,4,capillary_phenomenon,20,maoxixianxiang,14
94,浸润,4,JR,2,wetting,7,jinrun,6
95,不浸润,4,BJR,3,non_wetting,11,bujinrun,8
96,黏滞现象,4,NZXX,4,viscous_phenomenon,18,nianzhixianxiang,16
97,平均自由程,5,PJZYC,5,mean_free_path,14,pingjunziyoucheng,17
98,方均根速率,5,FJGSL,5,root_mean_square_speed,22,fangjungensulv,14
99,最概然速率,5,ZGRSL,5,most_probable_speed,19,zuigairansulv,13
100,分子平均速率,4,FZPJSL,6,average_speed,13,fenzipingjunsulv,16
101,能均分定理,6,NJFDL,5,equipartition_theorem,21,nengjunfendingli,16
102,自由度,4,ZYD,3,degree_of_freedom,17,ziyoudu,7
103,麦克斯韦速率分布律,7,MKSWSLFBL,9,maxwell_speed_distribution,26,maikesiweisulvfenbulv,21
104,热力学系统,5,RLXXT,5,thermodynamic_system,20,relixuexitong,13
105,孤立系统,4,GLXT,4,isolated_system,15,gulixitong,10
106,封闭系统,4,FBXT,4,closed_system,13,fengbixitong,12
107,开放系统,4,KFXT,4,open_system,11,kaifangxitong,13
108,热库,4,RK,2,heat_reservoir,14,reku,4
