编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
78,机械能,2,JXN,3,mechanical_energy,17,jixieneng,9
79,机械能守恒定律,7,JXNSHDL,7,law_of_conservation_of_mechanical_energy,40,jixienengshouhengdinglv,23
80,力矩,1,LJ,2,torque,6,liju,4
81,力臂,4,LB,2,lever_arm,9,libi,4
82,角动量,3,JDL,3,angular_momentum,16,jiaodongliang,13
83,角动量定理,6,JDLDL,5,angular_momentum_theorem,24,jiaodongliangdingli,19
84,角动量守恒定律,7,JDLSHDL,7,law_of_conservation_of_angular_momentum,39,jiaodongliangshouhengdinglv,27
85,转动,1,ZD,2,rotation,8,zhuandong,9
86,平动,4,PD,2,translation,11,pingdong,8
87,转动惯量,4,ZDGL,4,moment_of_inertia,17,zhuandongguanliang,18
88,刚体,4,GT,2,rigid_body,10,gangti,6
89,刚体定轴转动,5,GTDZZD,6,fixed_axis_rotation_of_rigid_body,33,gangtidingzhouzhuandong,23
90,转动动能,4,ZDDN,4,rotational_kinetic_energy,25,zhuandongdongneng,17
91,转动定律,5,ZDDL,4,law_of_rotation,15,zhuandongdinglv,15
92,平行轴定理,6,PXZDL,5,parallel_axis_theorem,21,pingxingzhoudingli,18
93,垂直轴定理,6,CZZDL,5,perpendicular_axis_theorem,26,chuizhizhoudingli,17
94,滚动,4,GD,2,rolling_motion,14,gundong,7
95,纯滚动,6,CGD,3,pure_rolling,12,chungundong,11
96,进动,6,JD,2,precession,10,jindong,7
97,力偶,6,LO,2,couple,6,liou,4
98,力偶矩,8,LOJ,3,couple_moment,13,liouju,6
99,平衡,4,PH,2,equilibrium,11,pingheng,8
100,静力平衡,4,JLPH,4,static_equilibrium,18,jinglipingheng,14
101,振动,1,ZD,2,vibration,9,zhendong,8
102,简谐运动,4,JXYD,4,simple_harmonic_motion,22,jianxieyundong,14
103,简谐振动,4,JXZD,4,simple_harmonic_oscillation,27,jianxiezhendong,15
104,振幅,4,ZF,2,amplitude,9,zhenfu,6
105,周期,1,ZQ,2,period,6,zhouqi,6
106,频率,1,PL,2,frequency,9,pinlv,5
107,角频率,4,JPL,3,angular_frequency,17,jiaopinlv,9
108,相位,4,XW,2,phase,5,xiangwei,8
109,初相位,4,CXW,3,initial_phase,13,chuxiangwei,11
110,回复力,4,HFL,3,restoring_force,15,huifuli,7
111,弹簧,4,DH,2,spring,6,danhuang,8
112,弹簧振子,4,DHZZ,4,spring_oscillator,17,danhuangzhenzi,14
113,摆,4,B,1,pendulum,8,bai,3
114,单摆,4,DB,2,simple_pendulum,15,danbai,6
115,物理摆,4,WLB,3,physical_pendulum,17,wulibai,7
116,阻尼,4,ZN,2,damping,7,zuni,4
117,阻尼振动,4,ZNZD,4,damped_oscillation,18,zunizhendong,12
118,受迫振动,4,SPZD,4,forced_oscillation,18,shoupozhendong,14
119,共振,4,GZ,2,resonance,9,gongzhen,8
120,波,1,B,1,wave,4,bo,2
121,波动,4,BD,2,wave_motion,11,bodong,6
122,机械波,4,JXB,3,mechanical_wave,15,jixiebo,7
123,横波,4,HB,2,transverse_wave,15,hengbo,6
124,纵波,4,ZB,2,longitudinal_wave,17,zongbo,6
125,波长,4,BZ,2,wavelength,10,bozhang,7
126,波速,4,BS,2,wave_speed,10,bosu,4
127,波数,4,BS,2,wave_number,11,boshu,5
128,波函数,4,BHS,3,wave_function,13,bohanshu,8
129,波的叠加原理,6,BDDJYL,6,principle_of_superposition_of_waves,35,bodediejiayuanli,16
130,驻波,4,ZB,2,standing_wave,13,zhubo,5
131,波节,4,BJ,2,node,4,bojie,5
132,波腹,4,BF,2,antinode,8,bofu,4
133,多普勒效应,6,DPLXY,5,doppler_effect,14,duopuleixiaoying,16
134,波源,4,BY,2,wave_source,11,boyuan,6
135,机械波面,4,JXBM,4,wavefront,9,jixiebomian,11
136,振源,4,ZY,2,vibration_source,16,zhenyuan,8
137,介质,4,JZ,2,medium,6,jiezhi,6
138,振子,4,ZZ,2,oscillator,10,zhenzi,6
139,流体,4,LT,2,fluid,5,liuti,5
140,理想流体,4,LXLT,4,ideal_fluid,11,lixiangliuti,12
141,密度,4,MD,2,density,7,midu,4
142,压强,4,YQ,2,pressure,8,yaqiang,7
143,浮力,4,FL,2,buoyancy,8,fuli,4
144,阿基米德原理,6,AJMDYL,6,archimedes_principle,20,ajimideyuanli,13
145,连续性方程,6,LXXFC,5,continuity_equation,19,lianxuxingfangcheng,19
146,伯努利方程,6,BNLFC,5,bernoulli_equation,18,bonulifangcheng,15
147,黏滞力,4,NZL,3,viscous_force,13,nianzhili,9
148,黏度,4,ND,2,viscosity,9,niandu,6
149,弹性形变,4,DXXB,4,elastic_deformation,19,danxingxingbian,15
150,应力,4,YL,2,stress,6,yingli,6
151,应变,4,YB,2,strain,6,yingbian,8
152,杨氏模量,4,YSML,4,youngs_modulus,14,yangshimoliang,14
153,剪切模量,6,JQML,4,shear_modulus,13,jianqiemoliang,14
154,体积模量,8,TJML,4,bulk_modulus,12,tijimoliang,11
155,矢量,4,SL,2,vector,6,shiliang,8
156,标量,4,BL,2,scalar,6,biaoliang,9
157,分量,4,FL,2,component,9,fenliang,8
158,坐标,4,ZB,2,coordinate,10,zuobiao,7
159,轨迹,4,GJ,2,trajectory,10,guiji,5
160,弧长,4,HZ,2,arc_length,10,huzhang,7
161,斜面,6,XM,2,inclined_plane,14,xiemian,7
162,滑轮,6,HL,2,pulley,6,hualun,6
163,杠杆,6,GG,2,lever,5,ganggan,7
164,支点,8,ZD,2,fulcrum,7,zhidian,7
165,力学,4,LX,2,mechanics,9,lixue,5
166,动力学,4,DLX,3,dynamics,8,donglixue,9
167,运动学,4,YDX,3,kinematics,10,yundongxue,10
168,静力学,4,JLX,3,statics,7,jinglixue,9
169,流体力学,4,LTLX,4,fluid_mechanics,15,liutilixue,10
