编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
78,磁导率,4,CDL,3,magnetic_permeability,21,cidaolv,7
79,相对磁导率,5,XDCDL,5,relative_permeability,21,xiangduicidaolv,15
80,顺磁性,4,SCX,3,paramagnetism,13,shuncixing,10
81,抗磁性,4,KCX,3,diamagnetism,12,kangcixing,10
82,铁磁性,4,TCX,3,ferromagnetism,14,tiecixing,9
83,磁滞,4,CZ,2,hysteresis,10,cizhi,5
84,磁滞回线,4,CZHX,4,hysteresis_loop,15,cizhihuixian,12
85,电磁感应,4,DCGY,4,electromagnetic_induction,25,dianciganying,13
86,感应电动势,5,GYDDS,5,induced_electromotive_force,27,ganyingdiandongshi,18
87,感应电流,4,GYDL,4,induced_current,15,ganyingdianliu,14
88,法拉第电磁感应定律,7,FLDDCGYDL,9,faradays_law_of_electromagnetic_induction,41,faladidianciganyingdinglv,25
89,楞次定律,5,LCDL,4,lenzs_law,9,lengcidinglv,12
90,自感,4,ZG,2,self_inductance,15,zigan,5
91,互感,4,HG,2,mutual_inductance,17,hugan,5
92,电感,1,DG,2,inductance,10,diangan,7
93,电感器,4,DGQ,3,inductor,8,dianganqi,9
94,磁场能量,4,CCNL,4,energy_of_magnetic_field,24,cichangnengliang,16
95,涡电流,4,WDL,3,eddy_current,12,wodianliu,9
96,位移电流,4,WYDL,4,displacement_current,20,weiyidianliu,12
97,麦克斯韦方程组,7,MKSWFCZ,7,maxwell_equations,17,maikesiweifangchengzu,21
98,电磁场,4,DCC,3,electromagnetic_field,21,diancichang,11
99,电磁波,2,DCB,3,electromagnetic_wave,20,diancibo,8
100,电磁振荡,4,DCZD,4,electromagnetic_oscillation,27,diancizhendang,14
101,振荡电路,4,ZDDL,4,oscillating_circuit,19,zhendangdianlu,14
102,交流电路,4,JLDL,4,alternating_current_circuit,27,jiaoliudianlu,13
103,阻抗,4,ZK,2,impedance,9,zukang,6
104,容抗,4,RK,2,capacitive_reactance,20,rongkang,8
105,感抗,4,GK,2,inductive_reactance,19,gankang,7
106,相位差,4,XWC,3,phase_difference,16,xiangweicha,11
107,有效值,4,YXZ,3,root_mean_square_value,22,youxiaozhi,10
108,谐振,4,XZ,2,resonance,9,xiezhen,7
109,变压器,4,BYQ,3,transformer,11,bianyaqi,8
110,理想变压器,5,LXBYQ,5,ideal_transformer,17,lixiangbianyaqi,15
111,整流,4,ZL,2,rectification,13,zhengliu,8
112,示波器,4,SBQ,3,oscilloscope,12,shiboqi,7
113,电子枪,4,DZQ,3,electron_gun,12,dianziqiang,11
114,阴极射线,4,YJSX,4,cathode_ray,11,yinjishexian,12
