编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
29,导出范畴特结构稳定条件,10,DCFCTJGWDTJ,11,derived_categories_t_structure_stability_condition,50,daochufanchoutejiegouwendingtiaojian,36
30,导出范畴特结构墙穿越,10,DCFCTJGQCY,10,derived_categories_t_structure_wall_crossing,44,daochufanchoutejiegouqiangchuanyue,34
31,导出范畴稳定范畴同伦范畴,10,DCFCWDFCTLFC,12,derived_categories_stable_category_homotopy_category,52,daochufanchouwendingfanchoutonglunfanchou,41
32,导出范畴稳定范畴局部化,10,DCFCWDFCJBH,11,derived_categories_stable_category_localization,47,daochufanchouwendingfanchoujubuhua,34
33,导出范畴稳定范畴锥构造,10,DCFCWDFCZGZ,11,derived_categories_stable_category_cone_construction,52,daochufanchouwendingfanchouzhuigouzao,37
34,导出范畴稳定范畴长正合列,10,DCFCWDFCZZHL,12,derived_categories_stable_category_long_exact_sequence,54,daochufanchouwendingfanchouzhangzhenghelie,42
35,导出范畴稳定范畴增广对象,10,DCFCWDFCZGDX,12,derived_categories_stable_category_augmented_object,51,daochufanchouwendingfanchouzengguangduixiang,44
36,导出范畴稳定范畴基变换,10,DCFCWDFCJBH,11,derived_categories_stable_category_base_change,46,daochufanchouwendingfanchoujibianhuan,37
37,导出范畴稳定范畴对偶性,10,DCFCWDFCDOX,11,derived_categories_stable_category_duality,42,daochufanchouwendingfanchouduiouxing,36
38,导出范畴稳定范畴张量结构,10,DCFCWDFCZLJG,12,derived_categories_stable_category_tensor_structure,51,daochufanchouwendingfanchouzhangliangjiegou,43
39,导出范畴稳定范畴稳定条件,10,DCFCWDFCWDTJ,12,derived_categories_stable_category_stability_condition,54,daochufanchouwendingfanchouwendingtiaojian,42
40,导出范畴稳定范畴墙穿越,10,DCFCWDFCQCY,11,derived_categories_stable_category_wall_crossing,48,daochufanchouwendingfanchouqiangchuanyue,40
41,导出范畴完备化同伦范畴,10,DCFCWBHTLFC,11,derived_categories_completion_homotopy_category,47,daochufanchouwanbeihuatonglunfanchou,36
42,导出范畴完备化局部化,10,DCFCWBHJBH,10,derived_categories_completion_localization,42,daochufanchouwanbeihuajubuhua,29
43,导出范畴完备化锥构造,10,DCFCWBHZGZ,10,derived_categories_completion_cone_construction,47,daochufanchouwanbeihuazhuigouzao,32
44,导出范畴完备化长正合列,10,DCFCWBHZZHL,11,derived_categories_completion_long_exact_sequence,49,daochufanchouwanbeihuazhangzhenghelie,37
45,导出范畴完备化增广对象,10,DCFCWBHZGDX,11,derived_categories_completion_augmented_object,46,daochufanchouwanbeihuazengguangduixiang,39
46,导出范畴完备化基变换,10,DCFCWBHJBH,10,derived_categories_completion_base_change,41,daochufanchouwanbeihuajibianhuan,32
47,导出范畴完备化对偶性,10,DCFCWBHDOX,10,derived_categories_completion_duality,37,daochufanchouwanbeihuaduiouxing,31
48,导出范畴完备化张量结构,10,DCFCWBHZLJG,11,derived_categories_completion_tensor_structure,46,daochufanchouwanbeihuazhangliangjiegou,38
49,导出范畴完备化稳定条件,10,DCFCWBHWDTJ,11,derived_categories_completion_stability_condition,49,daochufanchouwanbeihuawendingtiaojian,37
50,导出范畴完备化墙穿越,10,DCFCWBHQCY,10,derived_categories_completion_wall_crossing,43,daochufanchouwanbeihuaqiangchuanyue,35
51,导出范畴导出函子同伦范畴,10,DCFCDCHZTLFC,12,derived_categories_derived_functor_homotopy_category,52,daochufanchoudaochuhanzitonglunfanchou,38
52,导出范畴导出函子局部化,10,DCFCDCHZJBH,11,derived_categories_derived_functor_localization,47,daochufanchoudaochuhanzijubuhua,31
53,导出范畴导出函子锥构造,10,DCFCDCHZZGZ,11,derived_categories_derived_functor_cone_construction,52,daochufanchoudaochuhanzizhuigouzao,34
54,导出范畴导出函子长正合列,10,DCFCDCHZZZHL,12,derived_categories_derived_functor_long_exact_sequence,54,daochufanchoudaochuhanzizhangzhenghelie,39
55,导出范畴导出函子增广对象,10,DCFCDCHZZGDX,12,derived_categories_derived_functor_augmented_object,51,daochufanchoudaochuhanzizengguangduixiang,41
56,导出范畴导出函子基变换,10,DCFCDCHZJBH,11,derived_categories_derived_functor_base_change,46,daochufanchoudaochuhanzijibianhuan,34
57,导出范畴导出函子对偶性,10,DCFCDCHZDOX,11,derived_categories_derived_functor_duality,42,daochufanchoudaochuhanziduiouxing,33
58,导出范畴导出函子张量结构,10,DCFCDCHZZLJG,12,derived_categories_derived_functor_tensor_structure,51,daochufanchoudaochuhanzizhangliangjiegou,40
59,导出范畴导出函子稳定条件,10,DCFCDCHZWDTJ,12,derived_categories_derived_functor_stability_condition,54,daochufanchoudaochuhanziwendingtiaojian,39
60,导出范畴导出函子墙穿越,10,DCFCDCHZQCY,11,derived_categories_derived_functor_wall_crossing,48,daochufanchoudaochuhanziqiangchuanyue,37
61,导出范畴傅里叶穆凯变换同伦范畴,10,DCFCFLYMKBHTLFC,15,derived_categories_fourier_mukai_transform_homotopy_category,60,daochufanchoufuliyemukaibianhuantonglunfanchou,46
62,导出范畴傅里叶穆凯变换局部化,10,DCFCFLYMKBHJBH,14,derived_categories_fourier_mukai_transform_localization,55,daochufanchoufuliyemukaibianhuanjubuhua,39
63,导出范畴傅里叶穆凯变换锥构造,10,DCFCFLYMKBHZGZ,14,derived_categories_fourier_mukai_transform_cone_construction,60,daochufanchoufuliyemukaibianhuanzhuigouzao,42
64,导出范畴傅里叶穆凯变换长正合列,10,DCFCFLYMKBHZZHL,15,derived_categories_fourier_mukai_transform_long_exact_sequence,62,daochufanchoufuliyemukaibianhuanzhangzhenghelie,47
65,导出范畴傅里叶穆凯变换增广对象,10,DCFCFLYMKBHZGDX,15,derived_categories_fourier_mukai_transform_augmented_object,59,daochufanchoufuliyemukaibianhuanzengguangduixiang,49
66,导出范畴傅里叶穆凯变换基变换,10,DCFCFLYMKBHJBH,14,derived_categories_fourier_mukai_transform_base_change,54,daochufanchoufuliyemukaibianhuanjibianhuan,42
67,导出范畴傅里叶穆凯变换对偶性,10,DCFCFLYMKBHDOX,14,derived_categories_fourier_mukai_transform_duality,50,daochufanchoufuliyemukaibianhuanduiouxing,41
68,导出范畴傅里叶穆凯变换张量结构,10,DCFCFLYMKBHZLJG,15,derived_categories_fourier_mukai_transform_tensor_structure,59,daochufanchoufuliyemukaibianhuanzhangliangjiegou,48
69,导出范畴傅里叶穆凯变换稳定条件,10,DCFCFLYMKBHWDTJ,15,derived_categories_fourier_mukai_transform_stability_condition,62,daochufanchoufuliyemukaibianhuanwendingtiaojian,47
70,导出范畴傅里叶穆凯变换墙穿越,10,DCFCFLYMKBHQCY,14,derived_categories_fourier_mukai_transform_wall_crossing,56,daochufanchoufuliyemukaibianhuanqiangchuanyue,45
71,导出范畴半正交分解同伦范畴,10,DCFCBZJFJTLFC,13,derived_categories_semiorthogonal_decomposition_homotopy_category,65,daochufanchoubanzhengjiaofenjietonglunfanchou,45
72,导出范畴半正交分解局部化,10,DCFCBZJFJJBH,12,derived_categories_semiorthogonal_decomposition_localization,60,daochufanchoubanzhengjiaofenjiejubuhua,38
73,导出范畴半正交分解锥构造,10,DCFCBZJFJZGZ,12,derived_categories_semiorthogonal_decomposition_cone_construction,65,daochufanchoubanzhengjiaofenjiezhuigouzao,41
74,导出范畴半正交分解长正合列,10,DCFCBZJFJZZHL,13,derived_categories_semiorthogonal_decomposition_long_exact_sequence,67,daochufanchoubanzhengjiaofenjiezhangzhenghelie,46
75,导出范畴半正交分解增广对象,10,DCFCBZJFJZGDX,13,derived_categories_semiorthogonal_decomposition_augmented_object,64,daochufanchoubanzhengjiaofenjiezengguangduixiang,48
76,导出范畴半正交分解基变换,10,DCFCBZJFJJBH,12,derived_categories_semiorthogonal_decomposition_base_change,59,daochufanchoubanzhengjiaofenjiejibianhuan,41
77,导出范畴半正交分解对偶性,10,DCFCBZJFJDOX,12,derived_categories_semiorthogonal_decomposition_duality,55,daochufanchoubanzhengjiaofenjieduiouxing,40
78,导出范畴半正交分解张量结构,10,DCFCBZJFJZLJG,13,derived_categories_semiorthogonal_decomposition_tensor_structure,64,daochufanchoubanzhengjiaofenjiezhangliangjiegou,47
79,导出范畴半正交分解稳定条件,10,DCFCBZJFJWDTJ,13,derived_categories_semiorthogonal_decomposition_stability_condition,67,daochufanchoubanzhengjiaofenjiewendingtiaojian,46
80,导出范畴半正交分解墙穿越,10,DCFCBZJFJQCY,12,derived_categories_semiorthogonal_decomposition_wall_crossing,61,daochufanchoubanzhengjiaofenjieqiangchuanyue,44
81,导出范畴异常对象同伦范畴,10,DCFCYCDXTLFC,12,derived_categories_exceptional_object_homotopy_category,55,daochufanchouyichangduixiangtonglunfanchou,42
82,导出范畴异常对象局部化,10,DCFCYCDXJBH,11,derived_categories_exceptional_object_localization,50,daochufanchouyichangduixiangjubuhua,35
83,导出范畴异常对象锥构造,10,DCFCYCDXZGZ,11,derived_categories_exceptional_object_cone_construction,55,daochufanchouyichangduixiangzhuigouzao,38
84,导出范畴异常对象长正合列,10,DCFCYCDXZZHL,12,derived_categories_exceptional_object_long_exact_sequence,57,daochufanchouyichangduixiangzhangzhenghelie,43
85,导出范畴异常对象增广对象,10,DCFCYCDXZGDX,12,derived_categories_exceptional_object_augmented_object,54,daochufanchouyichangduixiangzengguangduixiang,45
86,导出范畴异常对象基变换,10,DCFCYCDXJBH,11,derived_categories_exceptional_object_base_change,49,daochufanchouyichangduixiangjibianhuan,38
87,导出范畴异常对象对偶性,10,DCFCYCDXDOX,11,derived_categories_exceptional_object_duality,45,daochufanchouyichangduixiangduiouxing,37
88,导出范畴异常对象张量结构,10,DCFCYCDXZLJG,12,derived_categories_exceptional_object_tensor_structure,54,daochufanchouyichangduixiangzhangliangjiegou,44
89,导出范畴异常对象稳定条件,10,DCFCYCDXWDTJ,12,derived_categories_exceptional_object_stability_condition,57,daochufanchouyichangduixiangwendingtiaojian,43
90,导出范畴异常对象墙穿越,10,DCFCYCDXQCY,11,derived_categories_exceptional_object_wall_crossing,51,daochufanchouyichangduixiangqiangchuanyue,41
91,导出范畴余心同伦范畴,10,DCFCYXTLFC,10,derived_categories_coheart_homotopy_category,44,daochufanchouyuxintonglunfanchou,32
92,导出范畴余心局部化,10,DCFCYXJBH,9,derived_categories_coheart_localization,39,daochufanchouyuxinjubuhua,25
93,导出范畴余心锥构造,10,DCFCYXZGZ,9,derived_categories_coheart_cone_construction,44,daochufanchouyuxinzhuigouzao,28
94,导出范畴余心长正合列,10,DCFCYXZZHL,10,derived_categories_coheart_long_exact_sequence,46,daochufanchouyuxinzhangzhenghelie,33
95,导出范畴余心增广对象,10,DCFCYXZGDX,10,derived_categories_coheart_augmented_object,43,daochufanchouyuxinzengguangduixiang,35
96,导出范畴余心基变换,10,DCFCYXJBH,9,derived_categories_coheart_base_change,38,daochufanchouyuxinjibianhuan,28
97,导出范畴余心对偶性,10,DCFCYXDOX,9,derived_categories_coheart_duality,34,daochufanchouyuxinduiouxing,27
98,导出范畴余心张量结构,10,DCFCYXZLJG,10,derived_categories_coheart_tensor_structure,43,daochufanchouyuxinzhangliangjiegou,34
99,导出范畴余心稳定条件,10,DCFCYXWDTJ,10,derived_categories_coheart_stability_condition,46,daochufanchouyuxinwendingtiaojian,33
100,导出范畴余心墙穿越,10,DCFCYXQCY,9,derived_categories_coheart_wall_crossing,40,daochufanchouyuxinqiangchuanyue,31
