编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
62,外自同构群,11,WZTGQ,5,external_automorphism_group,27,waizitonggouqun,15
63,谱三重态,10,PSZT,4,spectrum_three_heavy_state,26,pusanzhongtai,13
64,弗雷德霍姆模,12,FLDHMM,6,fredholm_module,15,fuleidehuomumo,14
65,半有限迹,10,BYXJ,4,semifinite_trace,16,banyouxianji,12
66,可测算子,10,KCSZ,4,measurable_operator,19,kecesuanzi,10
67,非交换积分,11,FJHJF,5,noncommutative_integral,23,feijiaohuanjifen,16
68,迪克斯米尔迹,12,DKSMEJ,6,dix_mill_trail,14,dikesimierji,12
69,库博马丁施温格态,11,KBMDSWGT,8,cooper_martin_schwing_style,27,kubomadingshiwengetai,21
70,盖尔范德-奈马克-西格尔构造,11,GEFDNMKXGEGZ,12,gelfand_naimark_segal_construction,34,gaierfandenaimakexigeergouzao,29
71,标准表示,10,BZBS,4,standard_representation,23,biaozhunbiaoshi,15
72,阿基米德序单位,12,AJMDXDW,7,archimedean_unit,16,ajimidexudanwei,15
73,算子系统,10,SZXT,4,operator_system,15,suanzixitong,12
74,算子空间,10,SZKJ,4,operator_space,14,suanzikongjian,14
75,完全正映射,11,WQZYS,5,completely_positive_mapping,27,wanquanzhengyingshe,19
76,完全有界映射,12,WQYJYS,6,completely_bounded_mapping,26,wanquanyoujieyingshe,20
77,行范数,10,XFS,3,row_norm,8,xingfanshu,10
78,列范数,10,LFS,3,column_norm,11,liefanshu,9
79,哈恩巴拿赫延拓,11,HEBNHYT,7,hahn_banach_extension,21,haenbanaheyantuo,16
80,斯坦斯普林表示,12,STSPLBS,7,stinespring_representation,26,sitansipulinbiaoshi,19
81,阿维森扩张定理,11,AWSKZDL,7,avison_expansion_theorem,24,aweisenkuozhangdingli,21
82,基尔谢伯格张量定理,11,JEXBGZLDL,9,kirschenberg_tensor_theorem,27,jierxiebogezhangliangdingli,27
83,最小张量积,11,ZXZLJ,5,minimum_tensor_product,22,zuixiaozhangliangji,19
84,最大张量积,12,ZDZLJ,5,maximum_tensor_product,22,zuidazhangliangji,17
85,空间张量积,11,KJZLJ,5,space_tensor_product,20,kongjianzhangliangji,20
86,投射张量积,11,TSZLJ,5,projected_tensor_product,24,toushezhangliangji,18
87,量子测度空间,11,LZCDKJ,6,quantum_measure_space,21,liangzicedukongjian,19
88,非交换Lp空间,12,FJHLPKJ,7,noncommutative_Lp_space,23,feijiaohuanlpkongjian,21
89,梅耶尔算子,11,MYESZ,5,mayer_operator,14,meiyeersuanzi,13
90,谱三元组维数,11,PSYZWS,6,spectral_triple_dimension,25,pusanyuanzuweishu,17
91,模理论,10,MLL,3,module_theory,13,molilun,7
92,双交换子定理,12,SJHZDL,6,double_commutative_particle_theorem,35,shuangjiaohuanzidingli,22
93,冯诺伊曼迹,11,FNYMJ,5,von_neumann_trace,17,fengnuoyimanji,14
94,穆瑞-冯诺伊曼等价,11,MRFNYMDJ,8,murray_von_neumann_equivalence,30,muruifengnuoyimandengjia,24
95,投影格,10,TYG,3,projection_lattice,18,touyingge,9
96,连续几何,11,LXJH,4,continuous_geometry,19,lianxujihe,10
97,阿贝尔-冯诺伊曼代数,11,ABEFNYMDS,9,abelian_von_neumann_algebra,27,abeierfengnuoyimandaishu,24
98,半有限因子,11,BYXYZ,5,semi_finite_factor,18,banyouxianyinzi,15
99,三型因子,10,SXYZ,4,type_iii_factor,15,sanxingyinzi,12
100,孔涅谱,11,KNP,3,connes_spectrum,15,kongniepu,9
