编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
32,循环同调指标配对,10,XHTDZBPD,8,noncommutative_geometry_cyclic_homology_index_pairing,53,xunhuantongdiaozhibiaopeidui,28
33,循环同调迹公式,10,XHTDJGS,7,noncommutative_geometry_cyclic_homology_trace_formula,53,xunhuantongdiaojigongshi,24
34,循环同调光滑结构,10,XHTDGHJG,8,noncommutative_geometry_cyclic_homology_smooth_structure,56,xunhuantongdiaoguanghuajiegou,29
35,循环同调莫里塔等价,10,XHTDMLTDJ,9,noncommutative_geometry_cyclic_homology_morita_equivalence,58,xunhuantongdiaomolitadengjia,28
36,循环同调同伦不变量,10,XHTDTLBBL,9,noncommutative_geometry_cyclic_homology_homotopy_invariant,58,xunhuantongdiaotonglunbubianliang,33
37,循环同调热核展开,10,XHTDRHZK,8,noncommutative_geometry_cyclic_homology_heat_kernel_expansion,61,xunhuantongdiaorehezhankai,26
38,循环同调维数谱,10,XHTDWSP,7,noncommutative_geometry_cyclic_homology_dimension_spectrum,58,xunhuantongdiaoweishupu,23
39,循环同调规范作用,10,XHTDGFZY,8,noncommutative_geometry_cyclic_homology_gauge_action,52,xunhuantongdiaoguifanzuoyong,28
40,循环同调曲率项,10,XHTDQLX,7,noncommutative_geometry_cyclic_homology_curvature_term,54,xunhuantongdiaoqulvxiang,24
41,非交换环面距离公式,10,FJHHMJLGS,9,noncommutative_geometry_noncommutative_torus_distance_formula,61,feijiaohuanhuanmianjuligongshi,30
42,非交换环面指标配对,10,FJHHMZBPD,9,noncommutative_geometry_noncommutative_torus_index_pairing,58,feijiaohuanhuanmianzhibiaopeidui,32
43,非交换环面迹公式,10,FJHHMJGS,8,noncommutative_geometry_noncommutative_torus_trace_formula,58,feijiaohuanhuanmianjigongshi,28
44,非交换环面光滑结构,10,FJHHMGHJG,9,noncommutative_geometry_noncommutative_torus_smooth_structure,61,feijiaohuanhuanmianguanghuajiegou,33
45,非交换环面莫里塔等价,10,FJHHMMLTDJ,10,noncommutative_geometry_noncommutative_torus_morita_equivalence,63,feijiaohuanhuanmianmolitadengjia,32
46,非交换环面同伦不变量,10,FJHHMTLBBL,10,noncommutative_geometry_noncommutative_torus_homotopy_invariant,63,feijiaohuanhuanmiantonglunbubianliang,37
47,非交换环面热核展开,10,FJHHMRHZK,9,noncommutative_geometry_noncommutative_torus_heat_kernel_expansion,66,feijiaohuanhuanmianrehezhankai,30
48,非交换环面维数谱,10,FJHHMWSP,8,noncommutative_geometry_noncommutative_torus_dimension_spectrum,63,feijiaohuanhuanmianweishupu,27
49,非交换环面规范作用,10,FJHHMGFZY,9,noncommutative_geometry_noncommutative_torus_gauge_action,57,feijiaohuanhuanmianguifanzuoyong,32
50,非交换环面曲率项,10,FJHHMQLX,8,noncommutative_geometry_noncommutative_torus_curvature_term,59,feijiaohuanhuanmianqulvxiang,28
51,量子空间距离公式,10,LZKJJLGS,8,noncommutative_geometry_quantum_space_distance_formula,54,liangzikongjianjuligongshi,26
52,量子空间指标配对,10,LZKJZBPD,8,noncommutative_geometry_quantum_space_index_pairing,51,liangzikongjianzhibiaopeidui,28
53,量子空间迹公式,10,LZKJJGS,7,noncommutative_geometry_quantum_space_trace_formula,51,liangzikongjianjigongshi,24
54,量子空间光滑结构,10,LZKJGHJG,8,noncommutative_geometry_quantum_space_smooth_structure,54,liangzikongjianguanghuajiegou,29
55,量子空间莫里塔等价,10,LZKJMLTDJ,9,noncommutative_geometry_quantum_space_morita_equivalence,56,liangzikongjianmolitadengjia,28
56,量子空间同伦不变量,10,LZKJTLBBL,9,noncommutative_geometry_quantum_space_homotopy_invariant,56,liangzikongjiantonglunbubianliang,33
57,量子空间热核展开,10,LZKJRHZK,8,noncommutative_geometry_quantum_space_heat_kernel_expansion,59,liangzikongjianrehezhankai,26
58,量子空间维数谱,10,LZKJWSP,7,noncommutative_geometry_quantum_space_dimension_spectrum,56,liangzikongjianweishupu,23
59,量子空间规范作用,10,LZKJGFZY,8,noncommutative_geometry_quantum_space_gauge_action,50,liangzikongjianguifanzuoyong,28
60,量子空间曲率项,10,LZKJQLX,7,noncommutative_geometry_quantum_space_curvature_term,52,liangzikongjianqulvxiang,24
61,微分演算距离公式,10,WFYSJLGS,8,noncommutative_geometry_differential_calculus_distance_formula,62,weifenyansuanjuligongshi,24
62,微分演算指标配对,10,WFYSZBPD,8,noncommutative_geometry_differential_calculus_index_pairing,59,weifenyansuanzhibiaopeidui,26
63,微分演算迹公式,10,WFYSJGS,7,noncommutative_geometry_differential_calculus_trace_formula,59,weifenyansuanjigongshi,22
64,微分演算光滑结构,10,WFYSGHJG,8,noncommutative_geometry_differential_calculus_smooth_structure,62,weifenyansuanguanghuajiegou,27
65,微分演算莫里塔等价,10,WFYSMLTDJ,9,noncommutative_geometry_differential_calculus_morita_equivalence,64,weifenyansuanmolitadengjia,26
66,微分演算同伦不变量,10,WFYSTLBBL,9,noncommutative_geometry_differential_calculus_homotopy_invariant,64,weifenyansuantonglunbubianliang,31
67,微分演算热核展开,10,WFYSRHZK,8,noncommutative_geometry_differential_calculus_heat_kernel_expansion,67,weifenyansuanrehezhankai,24
68,微分演算维数谱,10,WFYSWSP,7,noncommutative_geometry_differential_calculus_dimension_spectrum,64,weifenyansuanweishupu,21
69,微分演算规范作用,10,WFYSGFZY,8,noncommutative_geometry_differential_calculus_gauge_action,58,weifenyansuanguifanzuoyong,26
70,微分演算曲率项,10,WFYSQLX,7,noncommutative_geometry_differential_calculus_curvature_term,60,weifenyansuanqulvxiang,22
71,霍赫希尔复形距离公式,10,HHXEFXJLGS,10,noncommutative_geometry_hochschild_complex_distance_formula,59,huohexierfuxingjuligongshi,26
72,霍赫希尔复形指标配对,10,HHXEFXZBPD,10,noncommutative_geometry_hochschild_complex_index_pairing,56,huohexierfuxingzhibiaopeidui,28
73,霍赫希尔复形迹公式,10,HHXEFXJGS,9,noncommutative_geometry_hochschild_complex_trace_formula,56,huohexierfuxingjigongshi,24
74,霍赫希尔复形光滑结构,10,HHXEFXGHJG,10,noncommutative_geometry_hochschild_complex_smooth_structure,59,huohexierfuxingguanghuajiegou,29
75,霍赫希尔复形莫里塔等价,10,HHXEFXMLTDJ,11,noncommutative_geometry_hochschild_complex_morita_equivalence,61,huohexierfuxingmolitadengjia,28
76,霍赫希尔复形同伦不变量,10,HHXEFXTLBBL,11,noncommutative_geometry_hochschild_complex_homotopy_invariant,61,huohexierfuxingtonglunbubianliang,33
77,霍赫希尔复形热核展开,10,HHXEFXRHZK,10,noncommutative_geometry_hochschild_complex_heat_kernel_expansion,64,huohexierfuxingrehezhankai,26
78,霍赫希尔复形维数谱,10,HHXEFXWSP,9,noncommutative_geometry_hochschild_complex_dimension_spectrum,61,huohexierfuxingweishupu,23
79,霍赫希尔复形规范作用,10,HHXEFXGFZY,10,noncommutative_geometry_hochschild_complex_gauge_action,55,huohexierfuxingguifanzuoyong,28
80,霍赫希尔复形曲率项,10,HHXEFXQLX,9,noncommutative_geometry_hochschild_complex_curvature_term,57,huohexierfuxingqulvxiang,24
81,黎曼谱数据距离公式,10,LMPSJJLGS,9,noncommutative_geometry_riemannian_spectral_data_distance_formula,65,limanpushujujuligongshi,23
82,黎曼谱数据指标配对,10,LMPSJZBPD,9,noncommutative_geometry_riemannian_spectral_data_index_pairing,62,limanpushujuzhibiaopeidui,25
83,黎曼谱数据迹公式,10,LMPSJJGS,8,noncommutative_geometry_riemannian_spectral_data_trace_formula,62,limanpushujujigongshi,21
84,黎曼谱数据光滑结构,10,LMPSJGHJG,9,noncommutative_geometry_riemannian_spectral_data_smooth_structure,65,limanpushujuguanghuajiegou,26
85,黎曼谱数据莫里塔等价,10,LMPSJMLTDJ,10,noncommutative_geometry_riemannian_spectral_data_morita_equivalence,67,limanpushujumolitadengjia,25
86,黎曼谱数据同伦不变量,10,LMPSJTLBBL,10,noncommutative_geometry_riemannian_spectral_data_homotopy_invariant,67,limanpushujutonglunbubianliang,30
87,黎曼谱数据热核展开,10,LMPSJRHZK,9,noncommutative_geometry_riemannian_spectral_data_heat_kernel_expansion,70,limanpushujurehezhankai,23
88,黎曼谱数据维数谱,10,LMPSJWSP,8,noncommutative_geometry_riemannian_spectral_data_dimension_spectrum,67,limanpushujuweishupu,20
89,黎曼谱数据规范作用,10,LMPSJGFZY,9,noncommutative_geometry_riemannian_spectral_data_gauge_action,61,limanpushujuguifanzuoyong,25
90,黎曼谱数据曲率项,10,LMPSJQLX,8,noncommutative_geometry_riemannian_spectral_data_curvature_term,63,limanpushujuqulvxiang,21
91,算子理想距离公式,10,SZLXJLGS,8,noncommutative_geometry_operator_ideal_distance_formula,55,suanzilixiangjuligongshi,24
92,算子理想指标配对,10,SZLXZBPD,8,noncommutative_geometry_operator_ideal_index_pairing,52,suanzilixiangzhibiaopeidui,26
93,算子理想迹公式,10,SZLXJGS,7,noncommutative_geometry_operator_ideal_trace_formula,52,suanzilixiangjigongshi,22
94,算子理想光滑结构,10,SZLXGHJG,8,noncommutative_geometry_operator_ideal_smooth_structure,55,suanzilixiangguanghuajiegou,27
95,算子理想莫里塔等价,10,SZLXMLTDJ,9,noncommutative_geometry_operator_ideal_morita_equivalence,57,suanzilixiangmolitadengjia,26
96,算子理想同伦不变量,10,SZLXTLBBL,9,noncommutative_geometry_operator_ideal_homotopy_invariant,57,suanzilixiangtonglunbubianliang,31
97,算子理想热核展开,10,SZLXRHZK,8,noncommutative_geometry_operator_ideal_heat_kernel_expansion,60,suanzilixiangrehezhankai,24
98,算子理想维数谱,10,SZLXWSP,7,noncommutative_geometry_operator_ideal_dimension_spectrum,57,suanzilixiangweishupu,21
99,算子理想规范作用,10,SZLXGFZY,8,noncommutative_geometry_operator_ideal_gauge_action,51,suanzilixiangguifanzuoyong,26
100,算子理想曲率项,10,SZLXQLX,7,noncommutative_geometry_operator_ideal_curvature_term,53,suanzilixiangqulvxiang,22
