编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
33,威沙特矩阵线性统计,10,WSTJZXXTJ,9,random_matrix_theory_wishart_matrix_linear_statistic,52,weishatejuzhenxianxingtongji,28
34,威沙特矩阵局部律,10,WSTJZJBL,8,random_matrix_theory_wishart_matrix_local_law,45,weishatejuzhenjubulv,20
35,威沙特矩阵普适性,10,WSTJZPSX,8,random_matrix_theory_wishart_matrix_universality,48,weishatejuzhenpushixing,23
36,威沙特矩阵特雷西威多姆律,10,WSTJZTLXWDML,12,random_matrix_theory_wishart_matrix_tracy_widom_law,51,weishatejuzhenteleixiweiduomulv,31
37,威沙特矩阵矩方法,10,WSTJZJFF,8,random_matrix_theory_wishart_matrix_moment_method,49,weishatejuzhenjufangfa,22
38,威沙特矩阵鞍点分析,10,WSTJZADFX,9,random_matrix_theory_wishart_matrix_saddle_point_analysis,57,weishatejuzhenandianfenxi,25
39,威沙特矩阵大偏差,10,WSTJZDPC,8,random_matrix_theory_wishart_matrix_large_deviation,51,weishatejuzhendapiancha,23
40,威沙特矩阵谱密度,10,WSTJZPMD,8,random_matrix_theory_wishart_matrix_spectral_density,52,weishatejuzhenpumidu,20
41,特征值过程极限分布,10,TZZGCJXFB,9,random_matrix_theory_eigenvalue_process_limiting_distribution,61,tezhengzhiguochengjixianfenbu,29
42,特征值过程核函数,10,TZZGCHHS,8,random_matrix_theory_eigenvalue_process_kernel_function,55,tezhengzhiguochenghehanshu,26
43,特征值过程线性统计,10,TZZGCXXTJ,9,random_matrix_theory_eigenvalue_process_linear_statistic,56,tezhengzhiguochengxianxingtongji,32
44,特征值过程局部律,10,TZZGCJBL,8,random_matrix_theory_eigenvalue_process_local_law,49,tezhengzhiguochengjubulv,24
45,特征值过程普适性,10,TZZGCPSX,8,random_matrix_theory_eigenvalue_process_universality,52,tezhengzhiguochengpushixing,27
46,特征值过程特雷西威多姆律,10,TZZGCTLXWDML,12,random_matrix_theory_eigenvalue_process_tracy_widom_law,55,tezhengzhiguochengteleixiweiduomulv,35
47,特征值过程矩方法,10,TZZGCJFF,8,random_matrix_theory_eigenvalue_process_moment_method,53,tezhengzhiguochengjufangfa,26
48,特征值过程鞍点分析,10,TZZGCADFX,9,random_matrix_theory_eigenvalue_process_saddle_point_analysis,61,tezhengzhiguochengandianfenxi,29
49,特征值过程大偏差,10,TZZGCDPC,8,random_matrix_theory_eigenvalue_process_large_deviation,55,tezhengzhiguochengdapiancha,27
50,特征值过程谱密度,10,TZZGCPMD,8,random_matrix_theory_eigenvalue_process_spectral_density,56,tezhengzhiguochengpumidu,24
51,半圆律极限分布,10,BYLJXFB,7,random_matrix_theory_semicircle_law_limiting_distribution,57,banyuanlvjixianfenbu,20
52,半圆律核函数,10,BYLHHS,6,random_matrix_theory_semicircle_law_kernel_function,51,banyuanlvhehanshu,17
53,半圆律线性统计,10,BYLXXTJ,7,random_matrix_theory_semicircle_law_linear_statistic,52,banyuanlvxianxingtongji,23
54,半圆律局部律,10,BYLJBL,6,random_matrix_theory_semicircle_law_local_law,45,banyuanlvjubulv,15
55,半圆律普适性,10,BYLPSX,6,random_matrix_theory_semicircle_law_universality,48,banyuanlvpushixing,18
56,半圆律特雷西威多姆律,10,BYLTLXWDML,10,random_matrix_theory_semicircle_law_tracy_widom_law,51,banyuanlvteleixiweiduomulv,26
57,半圆律矩方法,10,BYLJFF,6,random_matrix_theory_semicircle_law_moment_method,49,banyuanlvjufangfa,17
58,半圆律鞍点分析,10,BYLADFX,7,random_matrix_theory_semicircle_law_saddle_point_analysis,57,banyuanlvandianfenxi,20
59,半圆律大偏差,10,BYLDPC,6,random_matrix_theory_semicircle_law_large_deviation,51,banyuanlvdapiancha,18
60,半圆律谱密度,10,BYLPMD,6,random_matrix_theory_semicircle_law_spectral_density,52,banyuanlvpumidu,15
61,边缘谱极限分布,10,BYPJXFB,7,random_matrix_theory_edge_spectrum_limiting_distribution,56,bianyuanpujixianfenbu,21
62,边缘谱核函数,10,BYPHHS,6,random_matrix_theory_edge_spectrum_kernel_function,50,bianyuanpuhehanshu,18
63,边缘谱线性统计,10,BYPXXTJ,7,random_matrix_theory_edge_spectrum_linear_statistic,51,bianyuanpuxianxingtongji,24
64,边缘谱局部律,10,BYPJBL,6,random_matrix_theory_edge_spectrum_local_law,44,bianyuanpujubulv,16
65,边缘谱普适性,10,BYPPSX,6,random_matrix_theory_edge_spectrum_universality,47,bianyuanpupushixing,19
66,边缘谱特雷西威多姆律,10,BYPTLXWDML,10,random_matrix_theory_edge_spectrum_tracy_widom_law,50,bianyuanputeleixiweiduomulv,27
67,边缘谱矩方法,10,BYPJFF,6,random_matrix_theory_edge_spectrum_moment_method,48,bianyuanpujufangfa,18
68,边缘谱鞍点分析,10,BYPADFX,7,random_matrix_theory_edge_spectrum_saddle_point_analysis,56,bianyuanpuandianfenxi,21
69,边缘谱大偏差,10,BYPDPC,6,random_matrix_theory_edge_spectrum_large_deviation,50,bianyuanpudapiancha,19
70,边缘谱谱密度,10,BYPPMD,6,random_matrix_theory_edge_spectrum_spectral_density,51,bianyuanpupumidu,16
71,间隙概率极限分布,10,JXGLJXFB,8,random_matrix_theory_gap_probability_limiting_distribution,58,jianxigailvjixianfenbu,22
72,间隙概率核函数,10,JXGLHHS,7,random_matrix_theory_gap_probability_kernel_function,52,jianxigailvhehanshu,19
73,间隙概率线性统计,10,JXGLXXTJ,8,random_matrix_theory_gap_probability_linear_statistic,53,jianxigailvxianxingtongji,25
74,间隙概率局部律,10,JXGLJBL,7,random_matrix_theory_gap_probability_local_law,46,jianxigailvjubulv,17
75,间隙概率普适性,10,JXGLPSX,7,random_matrix_theory_gap_probability_universality,49,jianxigailvpushixing,20
76,间隙概率特雷西威多姆律,10,JXGLTLXWDML,11,random_matrix_theory_gap_probability_tracy_widom_law,52,jianxigailvteleixiweiduomulv,28
77,间隙概率矩方法,10,JXGLJFF,7,random_matrix_theory_gap_probability_moment_method,50,jianxigailvjufangfa,19
78,间隙概率鞍点分析,10,JXGLADFX,8,random_matrix_theory_gap_probability_saddle_point_analysis,58,jianxigailvandianfenxi,22
79,间隙概率大偏差,10,JXGLDPC,7,random_matrix_theory_gap_probability_large_deviation,52,jianxigailvdapiancha,20
80,间隙概率谱密度,10,JXGLPMD,7,random_matrix_theory_gap_probability_spectral_density,53,jianxigailvpumidu,17
81,行列式点过程极限分布,10,XLSDGCJXFB,10,random_matrix_theory_determinantal_point_process_limiting_distribution,70,xinglieshidianguochengjixianfenbu,33
82,行列式点过程核函数,10,XLSDGCHHS,9,random_matrix_theory_determinantal_point_process_kernel_function,64,xinglieshidianguochenghehanshu,30
83,行列式点过程线性统计,10,XLSDGCXXTJ,10,random_matrix_theory_determinantal_point_process_linear_statistic,65,xinglieshidianguochengxianxingtongji,36
84,行列式点过程局部律,10,XLSDGCJBL,9,random_matrix_theory_determinantal_point_process_local_law,58,xinglieshidianguochengjubulv,28
85,行列式点过程普适性,10,XLSDGCPSX,9,random_matrix_theory_determinantal_point_process_universality,61,xinglieshidianguochengpushixing,31
86,行列式点过程特雷西威多姆律,10,XLSDGCTLXWDML,13,random_matrix_theory_determinantal_point_process_tracy_widom_law,64,xinglieshidianguochengteleixiweiduomulv,39
87,行列式点过程矩方法,10,XLSDGCJFF,9,random_matrix_theory_determinantal_point_process_moment_method,62,xinglieshidianguochengjufangfa,30
88,行列式点过程鞍点分析,10,XLSDGCADFX,10,random_matrix_theory_determinantal_point_process_saddle_point_analysis,70,xinglieshidianguochengandianfenxi,33
89,行列式点过程大偏差,10,XLSDGCDPC,9,random_matrix_theory_determinantal_point_process_large_deviation,64,xinglieshidianguochengdapiancha,31
90,行列式点过程谱密度,10,XLSDGCPMD,9,random_matrix_theory_determinantal_point_process_spectral_density,65,xinglieshidianguochengpumidu,28
91,自由概率极限分布,10,ZYGLJXFB,8,random_matrix_theory_free_probability_limiting_distribution,59,ziyougailvjixianfenbu,21
92,自由概率核函数,10,ZYGLHHS,7,random_matrix_theory_free_probability_kernel_function,53,ziyougailvhehanshu,18
93,自由概率线性统计,10,ZYGLXXTJ,8,random_matrix_theory_free_probability_linear_statistic,54,ziyougailvxianxingtongji,24
94,自由概率局部律,10,ZYGLJBL,7,random_matrix_theory_free_probability_local_law,47,ziyougailvjubulv,16
95,自由概率普适性,10,ZYGLPSX,7,random_matrix_theory_free_probability_universality,50,ziyougailvpushixing,19
96,自由概率特雷西威多姆律,10,ZYGLTLXWDML,11,random_matrix_theory_free_probability_tracy_widom_law,53,ziyougailvteleixiweiduomulv,27
97,自由概率矩方法,10,ZYGLJFF,7,random_matrix_theory_free_probability_moment_method,51,ziyougailvjufangfa,18
98,自由概率鞍点分析,10,ZYGLADFX,8,random_matrix_theory_free_probability_saddle_point_analysis,59,ziyougailvandianfenxi,21
99,自由概率大偏差,10,ZYGLDPC,7,random_matrix_theory_free_probability_large_deviation,53,ziyougailvdapiancha,19
100,自由概率谱密度,10,ZYGLPMD,7,random_matrix_theory_free_probability_spectral_density,54,ziyougailvpumidu,16
