编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
62,弱分解定理,11,RFJDL,5,weak_decomposition_theorem,26,ruofenjiedingli,15
63,最小模型纲领,11,ZXMXGL,6,minimal_model_outline,21,zuixiaomoxinggangling,21
64,锥定理,11,ZDL,3,cone_theorem,12,zhuidingli,10
65,收缩定理,10,SSDL,4,contraction_theorem,19,shousuodingli,13
66,翻转,10,FZ,2,flip,4,fanzhuan,8
67,翻转终止,10,FZZZ,4,rollover_terminated,19,fanzhuanzhongzhi,16
68,卡瓦马塔有理性定理,12,KWMTYLXDL,9,kavarmatha_rationality_theorem,30,kawamatayoulixingdingli,23
69,卡瓦马塔消失定理,11,KWMTXSDL,8,kavarmatta_vanishing_theorem,28,kawamataxiaoshidingli,21
70,纳德尔消失定理,11,NDEXSDL,7,nadel_vanishing_theorem,23,nadeerxiaoshidingli,19
71,对数典范奇点,11,DSDFQD,6,logarithmic_canonical_singularity,33,duishudianfanqidian,19
72,川又对数终端奇点,12,CYDSZDQD,8,kawamata_log_terminal_singularity,33,chuanyouduishuzhongduanqidian,29
73,除子对,10,CZD,3,divisor_pair,12,chuzidui,8
74,边界除子,10,BJCZ,4,boundary_divisor,16,bianjiechuzi,12
75,阈值,10,YZ,2,threshold,9,yuzhi,5
76,乘子理想,11,CZLX,4,multiplier_ideal,16,chengzilixiang,14
77,渐近乘子理想,11,JJCZLX,6,asymptotic_multiplier_ideal,27,jianjinchengzilixiang,21
78,弧空间,10,HKJ,3,arc_space,9,hukongjian,10
79,喷射概形,10,PSGX,4,jet_profile,11,penshegaixing,13
80,动机积分,11,DJJF,4,motivation_points,17,dongjijifen,11
81,德尼夫洛瑟测度,11,DNFLSCD,7,deniflosser_measure,19,denifuluosecedu,15
82,霍奇模,10,HQM,3,hochmo,6,huoqimo,7
83,混合霍奇模,11,HHHQM,5,mixed_hodge_mode,16,hunhehuoqimo,12
84,交叉复形,11,JCFX,4,crossing_complex,16,jiaochafuxing,13
85,权结构,10,QJG,3,weight_structure,16,quanjiegou,10
86,t结构,10,TJG,3,t_structure,11,tjiegou,7
87,半正性定理,11,BZXDL,5,semi_positivity_theorem,23,banzhengxingdingli,18
88,周期映射,11,ZQYS,4,period_mapping,14,zhouqiyingshe,13
89,变分霍奇结构,11,BFHQJG,6,variational_hodge_structure,27,bianfenhuoqijiegou,18
90,正则奇点联络,11,ZZQDLL,6,regular_singularity_contact,27,zhengzeqidianlianluo,20
91,非阿贝尔霍奇理论,11,FABEHQLL,8,non_abelian_hodge_theory,24,feiabeierhuoqililun,19
92,德拉姆栈,11,DLMZ,4,dram_stack,10,delamuzhan,10
93,贝蒂栈,10,BDZ,3,betty_stack,11,beidizhan,9
94,霍奇栈,10,HQZ,3,hodge_stack,11,huoqizhan,9
95,辛奇点,10,XQD,3,strange_point,13,xinqidian,9
96,泊松奇点,11,PSQD,4,poisson_singularity,19,posongqidian,12
97,克雷潘解消,11,KLPJX,5,krepin_disbanded,16,keleipanjiexiao,15
98,麦凯对应,10,MKDY,4,mckay_correspondence,20,maikaiduiying,13
99,导出等价,11,DCDJ,4,export_equivalence,18,daochudengjia,13
100,傅里叶向井变换,11,FLYXJBH,7,fourier_mukai_transform,23,fuliyexiangjingbianhuan,23
