编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
54,戴利涅芒福德紧化切空间,10,DLNMFDJHQKJ,11,moduli_space_theory_deligne_mumford_compactification_tangent_space,66,dailiniemangfudejinhuaqiekongjian,33
55,戴利涅芒福德紧化阻碍理论,10,DLNMFDJHZALL,12,moduli_space_theory_deligne_mumford_compactification_obstruction_theory,71,dailiniemangfudejinhuazuaililun,31
56,戴利涅芒福德紧化交叉理论,10,DLNMFDJHJCLL,12,moduli_space_theory_deligne_mumford_compactification_intersection_theory,72,dailiniemangfudejinhuajiaochalilun,34
57,戴利涅芒福德紧化虚基本类,10,DLNMFDJHXJBL,12,moduli_space_theory_deligne_mumford_compactification_virtual_fundamental_class,78,dailiniemangfudejinhuaxujibenlei,32
58,戴利涅芒福德紧化退化族,10,DLNMFDJHTHZ,11,moduli_space_theory_deligne_mumford_compactification_degeneration_family,72,dailiniemangfudejinhuatuihuazu,30
59,戴利涅芒福德紧化代数栈,10,DLNMFDJHDSZ,11,moduli_space_theory_deligne_mumford_compactification_algebraic_stack,68,dailiniemangfudejinhuadaishuzhan,32
60,戴利涅芒福德紧化局部模型,10,DLNMFDJHJBMX,12,moduli_space_theory_deligne_mumford_compactification_local_model,64,dailiniemangfudejinhuajubumoxing,32
61,古罗莫夫维滕不变量稳定性,10,GLMFWTBBLWDX,12,moduli_space_theory_gromov_witten_invariant_stability,53,guluomofuweitengbubianliangwendingxing,38
62,古罗莫夫维滕不变量紧化,10,GLMFWTBBLJH,11,moduli_space_theory_gromov_witten_invariant_compactification,60,guluomofuweitengbubianliangjinhua,33
63,古罗莫夫维滕不变量分层结构,10,GLMFWTBBLFCJG,13,moduli_space_theory_gromov_witten_invariant_stratification,58,guluomofuweitengbubianliangfencengjiegou,40
64,古罗莫夫维滕不变量切空间,10,GLMFWTBBLQKJ,12,moduli_space_theory_gromov_witten_invariant_tangent_space,57,guluomofuweitengbubianliangqiekongjian,38
65,古罗莫夫维滕不变量阻碍理论,10,GLMFWTBBLZALL,13,moduli_space_theory_gromov_witten_invariant_obstruction_theory,62,guluomofuweitengbubianliangzuaililun,36
66,古罗莫夫维滕不变量交叉理论,10,GLMFWTBBLJCLL,13,moduli_space_theory_gromov_witten_invariant_intersection_theory,63,guluomofuweitengbubianliangjiaochalilun,39
67,古罗莫夫维滕不变量虚基本类,10,GLMFWTBBLXJBL,13,moduli_space_theory_gromov_witten_invariant_virtual_fundamental_class,69,guluomofuweitengbubianliangxujibenlei,37
68,古罗莫夫维滕不变量退化族,10,GLMFWTBBLTHZ,12,moduli_space_theory_gromov_witten_invariant_degeneration_family,63,guluomofuweitengbubianliangtuihuazu,35
69,古罗莫夫维滕不变量代数栈,10,GLMFWTBBLDSZ,12,moduli_space_theory_gromov_witten_invariant_algebraic_stack,59,guluomofuweitengbubianliangdaishuzhan,37
70,古罗莫夫维滕不变量局部模型,10,GLMFWTBBLJBMX,13,moduli_space_theory_gromov_witten_invariant_local_model,55,guluomofuweitengbubianliangjubumoxing,37
71,边界除子稳定性,10,BJCZWDX,7,moduli_space_theory_boundary_divisor_stability,46,bianjiechuziwendingxing,23
72,边界除子紧化,10,BJCZJH,6,moduli_space_theory_boundary_divisor_compactification,53,bianjiechuzijinhua,18
73,边界除子分层结构,10,BJCZFCJG,8,moduli_space_theory_boundary_divisor_stratification,51,bianjiechuzifencengjiegou,25
74,边界除子切空间,10,BJCZQKJ,7,moduli_space_theory_boundary_divisor_tangent_space,50,bianjiechuziqiekongjian,23
75,边界除子阻碍理论,10,BJCZZALL,8,moduli_space_theory_boundary_divisor_obstruction_theory,55,bianjiechuzizuaililun,21
76,边界除子交叉理论,10,BJCZJCLL,8,moduli_space_theory_boundary_divisor_intersection_theory,56,bianjiechuzijiaochalilun,24
77,边界除子虚基本类,10,BJCZXJBL,8,moduli_space_theory_boundary_divisor_virtual_fundamental_class,62,bianjiechuzixujibenlei,22
78,边界除子退化族,10,BJCZTHZ,7,moduli_space_theory_boundary_divisor_degeneration_family,56,bianjiechuzituihuazu,20
79,边界除子代数栈,10,BJCZDSZ,7,moduli_space_theory_boundary_divisor_algebraic_stack,52,bianjiechuzidaishuzhan,22
80,边界除子局部模型,10,BJCZJBMX,8,moduli_space_theory_boundary_divisor_local_model,48,bianjiechuzijubumoxing,22
81,变形函子稳定性,10,BXHZWDX,7,moduli_space_theory_deformation_functor_stability,49,bianxinghanziwendingxing,24
82,变形函子紧化,10,BXHZJH,6,moduli_space_theory_deformation_functor_compactification,56,bianxinghanzijinhua,19
83,变形函子分层结构,10,BXHZFCJG,8,moduli_space_theory_deformation_functor_stratification,54,bianxinghanzifencengjiegou,26
84,变形函子切空间,10,BXHZQKJ,7,moduli_space_theory_deformation_functor_tangent_space,53,bianxinghanziqiekongjian,24
85,变形函子阻碍理论,10,BXHZZALL,8,moduli_space_theory_deformation_functor_obstruction_theory,58,bianxinghanzizuaililun,22
86,变形函子交叉理论,10,BXHZJCLL,8,moduli_space_theory_deformation_functor_intersection_theory,59,bianxinghanzijiaochalilun,25
87,变形函子虚基本类,10,BXHZXJBL,8,moduli_space_theory_deformation_functor_virtual_fundamental_class,65,bianxinghanzixujibenlei,23
88,变形函子退化族,10,BXHZTHZ,7,moduli_space_theory_deformation_functor_degeneration_family,59,bianxinghanzituihuazu,21
89,变形函子代数栈,10,BXHZDSZ,7,moduli_space_theory_deformation_functor_algebraic_stack,55,bianxinghanzidaishuzhan,23
90,变形函子局部模型,10,BXHZJBMX,8,moduli_space_theory_deformation_functor_local_model,51,bianxinghanzijubumoxing,23
91,周期映射稳定性,10,ZQYSWDX,7,moduli_space_theory_period_map_stability,40,zhouqiyingshewendingxing,24
92,周期映射紧化,10,ZQYSJH,6,moduli_space_theory_period_map_compactification,47,zhouqiyingshejinhua,19
93,周期映射分层结构,10,ZQYSFCJG,8,moduli_space_theory_period_map_stratification,45,zhouqiyingshefencengjiegou,26
94,周期映射切空间,10,ZQYSQKJ,7,moduli_space_theory_period_map_tangent_space,44,zhouqiyingsheqiekongjian,24
95,周期映射阻碍理论,10,ZQYSZALL,8,moduli_space_theory_period_map_obstruction_theory,49,zhouqiyingshezuaililun,22
96,周期映射交叉理论,10,ZQYSJCLL,8,moduli_space_theory_period_map_intersection_theory,50,zhouqiyingshejiaochalilun,25
97,周期映射虚基本类,10,ZQYSXJBL,8,moduli_space_theory_period_map_virtual_fundamental_class,56,zhouqiyingshexujibenlei,23
98,周期映射退化族,10,ZQYSTHZ,7,moduli_space_theory_period_map_degeneration_family,50,zhouqiyingshetuihuazu,21
99,周期映射代数栈,10,ZQYSDSZ,7,moduli_space_theory_period_map_algebraic_stack,46,zhouqiyingshedaishuzhan,23
100,周期映射局部模型,10,ZQYSJBMX,8,moduli_space_theory_period_map_local_model,42,zhouqiyingshejubumoxing,23
