编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
91,复正则性,9,FZZX,4,fu_regularity,13,fuzhengzexing,13
92,单调定理,9,DDDL,4,monotone_theorem,16,dandiaodingli,13
93,单调引理,9,DDYL,4,monotone_yin_li,15,dandiaoyinli,12
94,单调条件,9,DDTJ,4,monotone_condition,18,dandiaotiaojian,15
95,单调构造,9,DDGZ,4,monotonic_construction,22,dandiaogouzao,13
96,控制定理,9,KZDL,4,control_theorem,15,kongzhidingli,13
97,控制引理,9,KZYL,4,control_lemma,13,kongzhiyinli,12
98,控制条件,9,KZTJ,4,control_conditions,18,kongzhitiaojian,15
99,控制构造,9,KZGZ,4,control_structure,17,kongzhigouzao,13
100,法图定理,9,FTDL,4,fatou_theorem,13,fatudingli,10
