编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
48,超越基,8,CYJ,3,transcendence_basis,19,chaoyueji,9
49,超越次数,8,CYCS,4,transcendence_degree,20,chaoyuecishu,12
50,代数无关,8,DSWG,4,algebraic_independence,22,daishuwuguan,12
51,分裂多项式,9,FLDXS,5,split_polynomial,16,fenlieduoxiangshi,17
52,可分多项式,10,KFDXS,5,separable_polynomial,20,kefenduoxiangshi,16
53,不可约多项式,10,BKYDXS,6,irreducible_polynomial,22,bukeyueduoxiangshi,18
54,本原多项式,9,BYDXS,5,primitive_polynomial,20,benyuanduoxiangshi,18
55,艾森斯坦判别法,10,ASSTPBF,7,eisenstein_criterion,20,aisensitanpanbiefa,18
56,有限域乘法群,9,YXYCFQ,6,multiplicative_group_of_finite_field,36,youxianyuchengfaqun,19
57,弗罗贝尼乌斯自同构,10,FLBNWSZTG,9,frobenius_automorphism,22,fuluobeiniwusizitonggou,23
58,完美域,8,WMY,3,perfect_field,13,wanmeiyu,8
59,分圆多项式,9,FYDXS,5,cyclotomic_polynomial,21,fenyuanduoxiangshi,18
60,根式可解,8,GSKJ,4,solvable_by_radicals,20,genshikejie,11
61,伽罗瓦闭包,10,GLWBB,5,galois_closure,14,galuowabibao,12
62,中间域,8,ZJY,3,intermediate_field,18,zhongjianyu,11
63,基本定理,9,JBDL,4,fundamental_theorem,19,jibendingli,11
64,正规基,9,ZGJ,3,normal_basis,12,zhengguiji,10
65,正规基定理,10,ZGJDL,5,normal_basis_theorem,20,zhengguijidingli,16
66,阿廷定理,10,ATDL,4,artin_theorem,13,atingdingli,11
67,库默扩张,8,KMKZ,4,kummer_extension,16,kumokuozhang,12
68,阿贝尔扩张,9,ABEKZ,5,abelian_extension,17,abeierkuozhang,14
69,循环扩张,8,XHKZ,4,cyclic_extension,16,xunhuankuozhang,15
70,分歧,8,FQ,2,ramification,12,fenqi,5
71,未分歧扩张,9,WFQKZ,5,unramified_extension,20,weifenqikuozhang,16
72,完全分解,8,WQFJ,4,complete_splitting,18,wanquanfenjie,13
73,惯性群,8,GXQ,3,inertia_group,13,guanxingqun,11
74,分解群,8,FJQ,3,decomposition_group,19,fenjiequn,9
75,剩余域,8,SYY,3,residue_field,13,shengyuyu,9
76,离散赋值,8,LSFZ,4,discrete_valuation,18,lisanfuzhi,10
77,赋值环,8,FZH,3,valuation_ring,14,fuzhihuan,9
78,局部化,8,JBH,3,localization,12,jubuhua,7
79,p进数域,8,PJSY,4,p_adic_field,12,pjinshuyu,9
80,有理函数域,9,YLHSY,5,rational_function_field,23,youlihanshuyu,13
81,形式幂级数域,9,XSMJSY,6,field_of_formal_power_series,28,xingshimijishuyu,16
82,代数函数域,9,DSHSY,5,algebraic_function_field,24,daishuhanshuyu,14
83,复数域,8,FSY,3,field_of_complex_numbers,24,fushuyu,7
84,实数域,8,SSY,3,field_of_real_numbers,21,shishuyu,8
85,有理数域,8,YLSY,4,field_of_rational_numbers,25,youlishuyu,10
86,素子域,8,SZY,3,prime_subfield,14,suziyu,6
87,域的特征,8,YDTZ,4,characteristic_of_field,23,yudetezheng,11
88,域扩张,8,YKZ,3,extension_field,15,yukuozhang,10
89,复合域,8,FHY,3,composite_field,15,fuheyu,6
90,线性无关,8,XXWG,4,linear_independence,19,xianxingwuguan,14
91,线性基,8,XXJ,3,linear_basis,12,xianxingji,10
92,扩张基,8,KZJ,3,basis_of_extension,18,kuozhangji,10
93,张量积,9,ZLJ,3,tensor_product,14,zhangliangji,12
94,标量扩张,8,BLKZ,4,extension_of_scalars,20,biaoliangkuozhang,17
95,共轭多项式,9,GEDXS,5,conjugate_polynomial,20,gongeduoxiangshi,16
96,根域,8,GY,2,root_field,10,genyu,5
97,零点,8,LD,2,zero,4,lingdian,8
98,多项式根,8,DXSG,4,root_of_polynomial,18,duoxiangshigen,14
99,重根,8,CG,2,multiple_root,13,chonggen,8
100,判别式,8,PBS,3,discriminant,12,panbieshi,9
101,导多项式,8,DDXS,4,derived_polynomial,18,daoduoxiangshi,14
102,正规性,9,ZGX,3,normality,9,zhengguixing,12
103,可分性,9,KFX,3,separability,12,kefenxing,9
104,线性不交,8,XXBJ,4,linear_disjointness,19,xianxingbujiao,14
105,伽罗瓦群作用,10,GLWQZY,6,action_of_galois_group,22,galuowaqunzuoyong,17
106,自同构群,8,ZTGQ,4,automorphism_group,18,zitonggouqun,12
107,中间扩张,8,ZJKZ,4,intermediate_extension,22,zhongjiankuozhang,17
108,固定子群,8,GDZQ,4,fixed_subgroup,14,gudingziqun,11
109,可解群,8,KJQ,3,solvable_group,14,kejiequn,8
110,阿廷施赖尔扩张,10,ATSLEKZ,7,artin_schreier_extension,24,atingshilaierkuozhang,21
111,有限域扩张,9,YXYKZ,5,finite_field_extension,22,youxianyukuozhang,17
112,伽罗瓦闭域,10,GLWBY,5,galois_closed_field,19,galuowabiyu,11
