编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
64,哈密顿向量场,8,HMDXLC,6,hamilton_vector_field,21,hamidunxiangliangchang,22
65,泊松流形,7,PSLX,4,poisson_manifold,16,posongliuxing,13
66,动量映射,7,DLYS,4,momentum_mapping,16,dongliangyingshe,16
67,凯勒流形,8,KLLX,4,keller_manifold,15,kaileiliuxing,13
68,复流形,7,FLX,3,complex_manifold,16,fuliuxing,9
69,埃尔米特度量,8,AEMTDL,6,hermitian_measure,17,aiermiteduliang,15
70,陈联络,7,CLL,3,contact_chen,12,chenlianluo,11
71,霍奇分解,7,HQFJ,4,hodge_decomposition,19,huoqifenjie,11
72,陈类,8,CL,2,chern_class,11,chenlei,7
73,欧拉类,7,OLL,3,euler_class,11,oulalei,7
74,庞特里亚金类,8,PTLYJL,6,ponteria_gold,13,pangteliyajinlei,16
75,示性类,7,SXL,3,indicative_class,16,shixinglei,10
76,德拉姆上同调,8,DLMSTD,6,dram_cohomology,15,delamushangtongdiao,19
77,陈韦伊理论,9,CWYLL,5,chern_weil_theory,17,chenweiyililun,14
78,主丛,7,ZC,2,main_clump,10,zhucong,7
79,联络形式,7,LLXS,4,contact_form,12,lianluoxingshi,14
80,曲率形式,7,QLXS,4,curvature_form,14,qulvxingshi,11
81,规范变换,7,GFBH,4,gauge_transformation,20,guifanbianhuan,14
82,全测地子流形,9,QCDZLX,6,full_geodesic_submanifold,25,quancediziliuxing,17
83,活动标架,7,HDBJ,4,movable_frame,13,huodongbiaojia,14
84,嘉当结构方程,8,JDJGFC,6,cartan_structural_equation,26,jiadangjiegoufangcheng,22
85,挠率形式,7,NLXS,4,torsion_form,12,naolvxingshi,12
86,正交标架丛,8,ZJBJC,5,orthogonal_frame_bundle,23,zhengjiaobiaojiacong,20
87,克里福德丛,9,KLFDC,5,clifford_bush,13,kelifudecong,12
88,旋量丛,7,XLC,3,spinor_bundle,13,xuanliangcong,13
89,狄拉克算子,8,DLKSZ,5,dirac_operator,14,dilakesuanzi,12
90,阿蒂亚-辛格指标定理,9,ADYXGZBDL,9,atiyah_singer_index_theorem,27,adiyaxingezhibiaodingli,23
91,椭圆复形,7,TYFX,4,ellipse_complex,15,tuoyuanfuxing,13
92,霍奇拉普拉斯算子,9,HQLPLSSZ,8,hoch_laplacian,14,huoqilapulasisuanzi,19
93,莫尔斯函数,8,MESHS,5,morse_function,14,moersihanshu,12
94,莫尔斯指数,8,MESZS,5,morse_index,11,moersizhishu,12
95,临界点,7,LJD,3,critical_point,14,linjiedian,10
96,梯度流,7,TDL,3,gradient_flow,13,tiduliu,7
97,亚黎曼流形,9,YLMLX,5,ariemannian_manifold,20,yalimanliuxing,14
98,芬斯勒流形,8,FSLLX,5,finsler_manifold,16,fensileiliuxing,15
99,全纯截面曲率,8,QCJMQL,6,pure_cross_section_curvature,28,quanchunjiemianqulv,19
100,伯格流形,7,BGLX,4,burger_manifold,15,bogeliuxing,11
