编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
47,哈代空间实变量,9,HDKJSBL,7,hardy_space_real_variables,26,hadaikongjianshibianliang,25
48,BMO空间,9,BMOKJ,5,bmo_space,9,bmokongjian,11
49,振荡均值,9,ZDJZ,4,oscillation_mean,16,zhendangjunzhi,14
50,卡尔德龙-齐格蒙德分解,9,KEDLQGMDFJ,10,calderon_zygmund_fen_solution,29,kaerdelongqigemengdefenjie,26
51,奇异积分算子,9,QYJFSZ,6,qi_yi_integral_operator,23,qiyijifensuanzi,15
52,希尔伯特变换,9,XEBTBH,6,hilbert_transformation,22,xierbotebianhuan,16
53,里斯变换,9,LSBH,4,riesz_transformation,20,lisibianhuan,12
54,强型估计,9,QXGJ,4,strong_form_estimate,20,qiangxingguji,13
55,弱型估计,9,RXGJ,4,weak_xing_estimate,18,ruoxingguji,11
56,插值定理,9,CZDL,4,interpolation_theorem,21,chazhidingli,12
57,里斯-索林插值,9,LSSLCZ,6,riesz_thorin_interpolation,26,lisisuolinchazhi,16
58,马钦凯维奇插值,9,MQKWQCZ,7,marcinkiewicz_interpolation,27,maqinkaiweiqichazhi,19
59,最大函数弱型,9,ZDHSRX,6,zui_da_function_weak_xing,25,zuidahanshuruoxing,18
60,依测度收敛,9,YCDSL,5,yi_measure_convergence,22,yicedushoulian,14
61,Lp收敛,9,LPSL,4,lp_convergence,14,lpshoulian,10
62,一致可积性,9,YZKJX,5,yi_zhi_integrable_xing,22,yizhikejixing,13
63,维塔利收敛定理,9,WTLSLDL,7,vitali_convergence_theorem,26,weitalishouliandingli,21
64,反例函数列,9,FLHSL,5,fan_li_sequence_of_functions,28,fanlihanshulie,14
65,法图性质,9,FTXZ,4,fattu_nature,12,fatuxingzhi,11
66,博雷尔集合,8,BLEJH,5,borel_ji_he,11,boleierjihe,11
67,博雷尔结构,8,BLEJG,5,borrell_structure,17,boleierjiegou,13
68,博雷尔逼近,8,BLEBJ,5,borel_bi_jin,12,boleierbijin,12
69,博雷尔层级,8,BLECJ,5,borel_level,11,boleiercengji,13
70,解析集合,8,JXJH,4,parse_collection,16,jiexijihe,9
71,解析结构,8,JXJG,4,analytic_structure,18,jiexijiegou,11
72,解析逼近,8,JXBJ,4,analytical_approximation,24,jiexibijin,10
73,解析层级,8,JXCJ,4,parsing_level,13,jiexicengji,11
74,余解析集合,8,YJXJH,5,coparse_set,11,yujiexijihe,11
75,余解析结构,8,YJXJG,5,co_analytic_structure,21,yujiexijiegou,13
76,余解析逼近,8,YJXBJ,5,co_analytical_approximation,27,yujiexibijin,12
77,余解析层级,8,YJXCJ,5,co_parsing_level,16,yujiexicengji,13
78,投影集合,8,TYJH,4,projection_ji_he,16,touyingjihe,11
79,投影结构,8,TYJG,4,projection_structure,20,touyingjiegou,13
80,投影逼近,8,TYBJ,4,projection_bi_jin,17,touyingbijin,12
81,投影层级,8,TYCJ,4,projection_level,16,touyingcengji,13
82,完全集集合,8,WQJJH,5,complete_set_set,16,wanquanjijihe,13
83,完全集结构,8,WQJJG,5,complete_set_structure,22,wanquanjijiegou,15
84,完全集逼近,8,WQJBJ,5,complete_set_approximation,26,wanquanjibijin,14
85,完全集层级,8,WQJCJ,5,complete_set_level,18,wanquanjicengji,15
86,稠密集合,8,CMJH,4,dense_ji_he,11,choumijihe,10
87,稠密结构,8,CMJG,4,dense_structure,15,choumijiegou,12
88,稠密逼近,8,CMBJ,4,dense_bi_jin,12,choumibijin,11
89,稠密层级,8,CMCJ,4,dense_level,11,choumicengji,12
90,残差集合,8,CCJH,4,residual_set,12,canchajihe,10
91,残差结构,8,CCJG,4,residual_structure,18,canchajiegou,12
92,残差逼近,8,CCBJ,4,residual_approximation,22,canchabijin,11
93,残差层级,8,CCCJ,4,residual_level,14,canchacengji,12
94,可测集合,8,KCJH,4,measurable_set,14,kecejihe,8
95,可测结构,8,KCJG,4,measurable_structure,20,kecejiegou,10
96,可测逼近,8,KCBJ,4,measurable_approximation,24,kecebijin,9
97,可测层级,8,KCCJ,4,measurable_level,16,kececengji,10
98,点态极限,8,DTJX,4,point_state_limit,17,diantaijixian,13
99,点态可测性,8,DTKCX,5,point_state_measurability,25,diantaikecexing,15
100,点态逼近,8,DTBJ,4,point_approximation,19,diantaibijin,12
