编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
39,李群李代数伴随表示根分解,9,LQLDSBSBSGFJ,12,lie_groups_lie_algebras_adjoint_representation_root_decomposition,65,liqunlidaishubansuibiaoshigenfenjie,35
40,李群李代数伴随表示对偶作用,9,LQLDSBSBSDOZY,13,lie_groups_lie_algebras_adjoint_representation_dual_action,58,liqunlidaishubansuibiaoshiduiouzuoyong,38
41,李群李代数根系结构常数,9,LQLDSGXJGCS,11,lie_groups_lie_algebras_root_system_structure_constant,54,liqunlidaishugenxijiegouchangshu,32
42,李群李代数根系表示空间,9,LQLDSGXBSKJ,11,lie_groups_lie_algebras_root_system_representation_space,56,liqunlidaishugenxibiaoshikongjian,33
43,李群李代数根系子群判定,9,LQLDSGXZQPD,11,lie_groups_lie_algebras_root_system_subgroup_criterion,54,liqunlidaishugenxiziqunpanding,30
44,李群李代数根系子代数判定,9,LQLDSGXZDSPD,12,lie_groups_lie_algebras_root_system_subalgebra_criterion,56,liqunlidaishugenxizidaishupanding,33
45,李群李代数根系可解性,9,LQLDSGXKJX,10,lie_groups_lie_algebras_root_system_solvability,47,liqunlidaishugenxikejiexing,27
46,李群李代数根系幂零性,9,LQLDSGXMLX,10,lie_groups_lie_algebras_root_system_nilpotence,46,liqunlidaishugenximilingxing,28
47,李群李代数根系基林型,9,LQLDSGXJLX,10,lie_groups_lie_algebras_root_system_killing_form,48,liqunlidaishugenxijilinxing,27
48,李群李代数根系权分解,9,LQLDSGXQFJ,10,lie_groups_lie_algebras_root_system_weight_decomposition,56,liqunlidaishugenxiquanfenjie,28
49,李群李代数根系根分解,9,LQLDSGXGFJ,10,lie_groups_lie_algebras_root_system_root_decomposition,54,liqunlidaishugenxigenfenjie,27
50,李群李代数根系对偶作用,9,LQLDSGXDOZY,11,lie_groups_lie_algebras_root_system_dual_action,47,liqunlidaishugenxiduiouzuoyong,30
51,李群李代数嘉当子代数结构常数,9,LQLDSJDZDSJGCS,14,lie_groups_lie_algebras_cartan_subalgebra_structure_constant,60,liqunlidaishujiadangzidaishujiegouchangshu,42
52,李群李代数嘉当子代数表示空间,9,LQLDSJDZDSBSKJ,14,lie_groups_lie_algebras_cartan_subalgebra_representation_space,62,liqunlidaishujiadangzidaishubiaoshikongjian,43
53,李群李代数嘉当子代数子群判定,9,LQLDSJDZDSZQPD,14,lie_groups_lie_algebras_cartan_subalgebra_subgroup_criterion,60,liqunlidaishujiadangzidaishuziqunpanding,40
54,李群李代数嘉当子代数子代数判定,9,LQLDSJDZDSZDSPD,15,lie_groups_lie_algebras_cartan_subalgebra_subalgebra_criterion,62,liqunlidaishujiadangzidaishuzidaishupanding,43
55,李群李代数嘉当子代数可解性,9,LQLDSJDZDSKJX,13,lie_groups_lie_algebras_cartan_subalgebra_solvability,53,liqunlidaishujiadangzidaishukejiexing,37
56,李群李代数嘉当子代数幂零性,9,LQLDSJDZDSMLX,13,lie_groups_lie_algebras_cartan_subalgebra_nilpotence,52,liqunlidaishujiadangzidaishumilingxing,38
57,李群李代数嘉当子代数基林型,9,LQLDSJDZDSJLX,13,lie_groups_lie_algebras_cartan_subalgebra_killing_form,54,liqunlidaishujiadangzidaishujilinxing,37
58,李群李代数嘉当子代数权分解,9,LQLDSJDZDSQFJ,13,lie_groups_lie_algebras_cartan_subalgebra_weight_decomposition,62,liqunlidaishujiadangzidaishuquanfenjie,38
59,李群李代数嘉当子代数根分解,9,LQLDSJDZDSGFJ,13,lie_groups_lie_algebras_cartan_subalgebra_root_decomposition,60,liqunlidaishujiadangzidaishugenfenjie,37
60,李群李代数嘉当子代数对偶作用,9,LQLDSJDZDSDOZY,14,lie_groups_lie_algebras_cartan_subalgebra_dual_action,53,liqunlidaishujiadangzidaishuduiouzuoyong,40
61,李群李代数外尔群结构常数,9,LQLDSWEQJGCS,12,lie_groups_lie_algebras_weyl_group_structure_constant,53,liqunlidaishuwaierqunjiegouchangshu,35
62,李群李代数外尔群表示空间,9,LQLDSWEQBSKJ,12,lie_groups_lie_algebras_weyl_group_representation_space,55,liqunlidaishuwaierqunbiaoshikongjian,36
63,李群李代数外尔群子群判定,9,LQLDSWEQZQPD,12,lie_groups_lie_algebras_weyl_group_subgroup_criterion,53,liqunlidaishuwaierqunziqunpanding,33
64,李群李代数外尔群子代数判定,9,LQLDSWEQZDSPD,13,lie_groups_lie_algebras_weyl_group_subalgebra_criterion,55,liqunlidaishuwaierqunzidaishupanding,36
65,李群李代数外尔群可解性,9,LQLDSWEQKJX,11,lie_groups_lie_algebras_weyl_group_solvability,46,liqunlidaishuwaierqunkejiexing,30
66,李群李代数外尔群幂零性,9,LQLDSWEQMLX,11,lie_groups_lie_algebras_weyl_group_nilpotence,45,liqunlidaishuwaierqunmilingxing,31
67,李群李代数外尔群基林型,9,LQLDSWEQJLX,11,lie_groups_lie_algebras_weyl_group_killing_form,47,liqunlidaishuwaierqunjilinxing,30
68,李群李代数外尔群权分解,9,LQLDSWEQQFJ,11,lie_groups_lie_algebras_weyl_group_weight_decomposition,55,liqunlidaishuwaierqunquanfenjie,31
69,李群李代数外尔群根分解,9,LQLDSWEQGFJ,11,lie_groups_lie_algebras_weyl_group_root_decomposition,53,liqunlidaishuwaierqungenfenjie,30
70,李群李代数外尔群对偶作用,9,LQLDSWEQDOZY,12,lie_groups_lie_algebras_weyl_group_dual_action,46,liqunlidaishuwaierqunduiouzuoyong,33
71,李群李代数包络代数结构常数,9,LQLDSBLDSJGCS,13,lie_groups_lie_algebras_enveloping_algebra_structure_constant,61,liqunlidaishubaoluodaishujiegouchangshu,39
72,李群李代数包络代数表示空间,9,LQLDSBLDSBSKJ,13,lie_groups_lie_algebras_enveloping_algebra_representation_space,63,liqunlidaishubaoluodaishubiaoshikongjian,40
73,李群李代数包络代数子群判定,9,LQLDSBLDSZQPD,13,lie_groups_lie_algebras_enveloping_algebra_subgroup_criterion,61,liqunlidaishubaoluodaishuziqunpanding,37
74,李群李代数包络代数子代数判定,9,LQLDSBLDSZDSPD,14,lie_groups_lie_algebras_enveloping_algebra_subalgebra_criterion,63,liqunlidaishubaoluodaishuzidaishupanding,40
75,李群李代数包络代数可解性,9,LQLDSBLDSKJX,12,lie_groups_lie_algebras_enveloping_algebra_solvability,54,liqunlidaishubaoluodaishukejiexing,34
76,李群李代数包络代数幂零性,9,LQLDSBLDSMLX,12,lie_groups_lie_algebras_enveloping_algebra_nilpotence,53,liqunlidaishubaoluodaishumilingxing,35
77,李群李代数包络代数基林型,9,LQLDSBLDSJLX,12,lie_groups_lie_algebras_enveloping_algebra_killing_form,55,liqunlidaishubaoluodaishujilinxing,34
78,李群李代数包络代数权分解,9,LQLDSBLDSQFJ,12,lie_groups_lie_algebras_enveloping_algebra_weight_decomposition,63,liqunlidaishubaoluodaishuquanfenjie,35
79,李群李代数包络代数根分解,9,LQLDSBLDSGFJ,12,lie_groups_lie_algebras_enveloping_algebra_root_decomposition,61,liqunlidaishubaoluodaishugenfenjie,34
80,李群李代数包络代数对偶作用,9,LQLDSBLDSDOZY,13,lie_groups_lie_algebras_enveloping_algebra_dual_action,54,liqunlidaishubaoluodaishuduiouzuoyong,37
81,李群李代数单参数子群结构常数,9,LQLDSDCSZQJGCS,14,lie_groups_lie_algebras_one_parameter_subgroup_structure_constant,65,liqunlidaishudancanshuziqunjiegouchangshu,41
82,李群李代数单参数子群表示空间,9,LQLDSDCSZQBSKJ,14,lie_groups_lie_algebras_one_parameter_subgroup_representation_space,67,liqunlidaishudancanshuziqunbiaoshikongjian,42
83,李群李代数单参数子群子群判定,9,LQLDSDCSZQZQPD,14,lie_groups_lie_algebras_one_parameter_subgroup_subgroup_criterion,65,liqunlidaishudancanshuziqunziqunpanding,39
84,李群李代数单参数子群子代数判定,9,LQLDSDCSZQZDSPD,15,lie_groups_lie_algebras_one_parameter_subgroup_subalgebra_criterion,67,liqunlidaishudancanshuziqunzidaishupanding,42
85,李群李代数单参数子群可解性,9,LQLDSDCSZQKJX,13,lie_groups_lie_algebras_one_parameter_subgroup_solvability,58,liqunlidaishudancanshuziqunkejiexing,36
86,李群李代数单参数子群幂零性,9,LQLDSDCSZQMLX,13,lie_groups_lie_algebras_one_parameter_subgroup_nilpotence,57,liqunlidaishudancanshuziqunmilingxing,37
87,李群李代数单参数子群基林型,9,LQLDSDCSZQJLX,13,lie_groups_lie_algebras_one_parameter_subgroup_killing_form,59,liqunlidaishudancanshuziqunjilinxing,36
88,李群李代数单参数子群权分解,9,LQLDSDCSZQQFJ,13,lie_groups_lie_algebras_one_parameter_subgroup_weight_decomposition,67,liqunlidaishudancanshuziqunquanfenjie,37
89,李群李代数单参数子群根分解,9,LQLDSDCSZQGFJ,13,lie_groups_lie_algebras_one_parameter_subgroup_root_decomposition,65,liqunlidaishudancanshuziqungenfenjie,36
90,李群李代数单参数子群对偶作用,9,LQLDSDCSZQDOZY,14,lie_groups_lie_algebras_one_parameter_subgroup_dual_action,58,liqunlidaishudancanshuziqunduiouzuoyong,39
91,李群李代数半单结构结构常数,9,LQLDSBDJGJGCS,13,lie_groups_lie_algebras_semisimple_structure_structure_constant,63,liqunlidaishubandanjiegoujiegouchangshu,39
92,李群李代数半单结构表示空间,9,LQLDSBDJGBSKJ,13,lie_groups_lie_algebras_semisimple_structure_representation_space,65,liqunlidaishubandanjiegoubiaoshikongjian,40
93,李群李代数半单结构子群判定,9,LQLDSBDJGZQPD,13,lie_groups_lie_algebras_semisimple_structure_subgroup_criterion,63,liqunlidaishubandanjiegouziqunpanding,37
94,李群李代数半单结构子代数判定,9,LQLDSBDJGZDSPD,14,lie_groups_lie_algebras_semisimple_structure_subalgebra_criterion,65,liqunlidaishubandanjiegouzidaishupanding,40
95,李群李代数半单结构可解性,9,LQLDSBDJGKJX,12,lie_groups_lie_algebras_semisimple_structure_solvability,56,liqunlidaishubandanjiegoukejiexing,34
96,李群李代数半单结构幂零性,9,LQLDSBDJGMLX,12,lie_groups_lie_algebras_semisimple_structure_nilpotence,55,liqunlidaishubandanjiegoumilingxing,35
97,李群李代数半单结构基林型,9,LQLDSBDJGJLX,12,lie_groups_lie_algebras_semisimple_structure_killing_form,57,liqunlidaishubandanjiegoujilinxing,34
98,李群李代数半单结构权分解,9,LQLDSBDJGQFJ,12,lie_groups_lie_algebras_semisimple_structure_weight_decomposition,65,liqunlidaishubandanjiegouquanfenjie,35
99,李群李代数半单结构根分解,9,LQLDSBDJGGFJ,12,lie_groups_lie_algebras_semisimple_structure_root_decomposition,63,liqunlidaishubandanjiegougenfenjie,34
100,李群李代数半单结构对偶作用,9,LQLDSBDJGDOZY,13,lie_groups_lie_algebras_semisimple_structure_dual_action,56,liqunlidaishubandanjiegouduiouzuoyong,37
