编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
34,代数几何概形切空间,9,DSJHGXQKJ,9,algebraic_geometry_scheme_tangent_space,39,daishujihegaixingqiekongjian,28
35,代数几何概形维数理论,9,DSJHGXWSLL,10,algebraic_geometry_scheme_dimension_theory,42,daishujihegaixingweishulilun,28
36,代数几何概形层化方法,9,DSJHGXCHFF,10,algebraic_geometry_scheme_sheaf_method,38,daishujihegaixingcenghuafangfa,30
37,代数几何概形交叉数,9,DSJHGXJCS,9,algebraic_geometry_scheme_intersection_number,45,daishujihegaixingjiaochashu,27
38,代数几何概形平坦性,9,DSJHGXPTX,9,algebraic_geometry_scheme_flatness,34,daishujihegaixingpingtanxing,28
39,代数几何概形分离性,9,DSJHGXFLX,9,algebraic_geometry_scheme_separatedness,39,daishujihegaixingfenlixing,26
40,代数几何概形基变换,9,DSJHGXJBH,9,algebraic_geometry_scheme_base_change,37,daishujihegaixingjibianhuan,27
41,代数几何素理想局部环,9,DSJHSLXJBH,10,algebraic_geometry_prime_ideal_local_ring,41,daishujihesulixiangjubuhuan,27
42,代数几何素理想正则函数,9,DSJHSLXZZHS,11,algebraic_geometry_prime_ideal_regular_function,47,daishujihesulixiangzhengzehanshu,32
43,代数几何素理想闭子概形,9,DSJHSLXBZGX,11,algebraic_geometry_prime_ideal_closed_subscheme,47,daishujihesulixiangbizigaixing,30
44,代数几何素理想切空间,9,DSJHSLXQKJ,10,algebraic_geometry_prime_ideal_tangent_space,44,daishujihesulixiangqiekongjian,30
45,代数几何素理想维数理论,9,DSJHSLXWSLL,11,algebraic_geometry_prime_ideal_dimension_theory,47,daishujihesulixiangweishulilun,30
46,代数几何素理想层化方法,9,DSJHSLXCHFF,11,algebraic_geometry_prime_ideal_sheaf_method,43,daishujihesulixiangcenghuafangfa,32
47,代数几何素理想交叉数,9,DSJHSLXJCS,10,algebraic_geometry_prime_ideal_intersection_number,50,daishujihesulixiangjiaochashu,29
48,代数几何素理想平坦性,9,DSJHSLXPTX,10,algebraic_geometry_prime_ideal_flatness,39,daishujihesulixiangpingtanxing,30
49,代数几何素理想分离性,9,DSJHSLXFLX,10,algebraic_geometry_prime_ideal_separatedness,44,daishujihesulixiangfenlixing,28
50,代数几何素理想基变换,9,DSJHSLXJBH,10,algebraic_geometry_prime_ideal_base_change,42,daishujihesulixiangjibianhuan,29
51,代数几何零点集局部环,9,DSJHLDJJBH,10,algebraic_geometry_zero_locus_local_ring,40,daishujihelingdianjijubuhuan,28
52,代数几何零点集正则函数,9,DSJHLDJZZHS,11,algebraic_geometry_zero_locus_regular_function,46,daishujihelingdianjizhengzehanshu,33
53,代数几何零点集闭子概形,9,DSJHLDJBZGX,11,algebraic_geometry_zero_locus_closed_subscheme,46,daishujihelingdianjibizigaixing,31
54,代数几何零点集切空间,9,DSJHLDJQKJ,10,algebraic_geometry_zero_locus_tangent_space,43,daishujihelingdianjiqiekongjian,31
55,代数几何零点集维数理论,9,DSJHLDJWSLL,11,algebraic_geometry_zero_locus_dimension_theory,46,daishujihelingdianjiweishulilun,31
56,代数几何零点集层化方法,9,DSJHLDJCHFF,11,algebraic_geometry_zero_locus_sheaf_method,42,daishujihelingdianjicenghuafangfa,33
57,代数几何零点集交叉数,9,DSJHLDJJCS,10,algebraic_geometry_zero_locus_intersection_number,49,daishujihelingdianjijiaochashu,30
58,代数几何零点集平坦性,9,DSJHLDJPTX,10,algebraic_geometry_zero_locus_flatness,38,daishujihelingdianjipingtanxing,31
59,代数几何零点集分离性,9,DSJHLDJFLX,10,algebraic_geometry_zero_locus_separatedness,43,daishujihelingdianjifenlixing,29
60,代数几何零点集基变换,9,DSJHLDJJBH,10,algebraic_geometry_zero_locus_base_change,41,daishujihelingdianjijibianhuan,30
61,代数几何有理映射局部环,9,DSJHYLYSJBH,11,algebraic_geometry_rational_map_local_ring,42,daishujiheyouliyingshejubuhuan,30
62,代数几何有理映射正则函数,9,DSJHYLYSZZHS,12,algebraic_geometry_rational_map_regular_function,48,daishujiheyouliyingshezhengzehanshu,35
63,代数几何有理映射闭子概形,9,DSJHYLYSBZGX,12,algebraic_geometry_rational_map_closed_subscheme,48,daishujiheyouliyingshebizigaixing,33
64,代数几何有理映射切空间,9,DSJHYLYSQKJ,11,algebraic_geometry_rational_map_tangent_space,45,daishujiheyouliyingsheqiekongjian,33
65,代数几何有理映射维数理论,9,DSJHYLYSWSLL,12,algebraic_geometry_rational_map_dimension_theory,48,daishujiheyouliyingsheweishulilun,33
66,代数几何有理映射层化方法,9,DSJHYLYSCHFF,12,algebraic_geometry_rational_map_sheaf_method,44,daishujiheyouliyingshecenghuafangfa,35
67,代数几何有理映射交叉数,9,DSJHYLYSJCS,11,algebraic_geometry_rational_map_intersection_number,51,daishujiheyouliyingshejiaochashu,32
68,代数几何有理映射平坦性,9,DSJHYLYSPTX,11,algebraic_geometry_rational_map_flatness,40,daishujiheyouliyingshepingtanxing,33
69,代数几何有理映射分离性,9,DSJHYLYSFLX,11,algebraic_geometry_rational_map_separatedness,45,daishujiheyouliyingshefenlixing,31
70,代数几何有理映射基变换,9,DSJHYLYSJBH,11,algebraic_geometry_rational_map_base_change,43,daishujiheyouliyingshejibianhuan,32
71,代数几何除子局部环,9,DSJHCZJBH,9,algebraic_geometry_divisor_local_ring,37,daishujihechuzijubuhuan,23
72,代数几何除子正则函数,9,DSJHCZZZHS,10,algebraic_geometry_divisor_regular_function,43,daishujihechuzizhengzehanshu,28
73,代数几何除子闭子概形,9,DSJHCZBZGX,10,algebraic_geometry_divisor_closed_subscheme,43,daishujihechuzibizigaixing,26
74,代数几何除子切空间,9,DSJHCZQKJ,9,algebraic_geometry_divisor_tangent_space,40,daishujihechuziqiekongjian,26
75,代数几何除子维数理论,9,DSJHCZWSLL,10,algebraic_geometry_divisor_dimension_theory,43,daishujihechuziweishulilun,26
76,代数几何除子层化方法,9,DSJHCZCHFF,10,algebraic_geometry_divisor_sheaf_method,39,daishujihechuzicenghuafangfa,28
77,代数几何除子交叉数,9,DSJHCZJCS,9,algebraic_geometry_divisor_intersection_number,46,daishujihechuzijiaochashu,25
78,代数几何除子平坦性,9,DSJHCZPTX,9,algebraic_geometry_divisor_flatness,35,daishujihechuzipingtanxing,26
79,代数几何除子分离性,9,DSJHCZFLX,9,algebraic_geometry_divisor_separatedness,40,daishujihechuzifenlixing,24
80,代数几何除子基变换,9,DSJHCZJBH,9,algebraic_geometry_divisor_base_change,38,daishujihechuzijibianhuan,25
81,代数几何上同调局部环,9,DSJHSTDJBH,10,algebraic_geometry_cohomology_local_ring,40,daishujiheshangtongdiaojubuhuan,31
82,代数几何上同调正则函数,9,DSJHSTDZZHS,11,algebraic_geometry_cohomology_regular_function,46,daishujiheshangtongdiaozhengzehanshu,36
83,代数几何上同调闭子概形,9,DSJHSTDBZGX,11,algebraic_geometry_cohomology_closed_subscheme,46,daishujiheshangtongdiaobizigaixing,34
84,代数几何上同调切空间,9,DSJHSTDQKJ,10,algebraic_geometry_cohomology_tangent_space,43,daishujiheshangtongdiaoqiekongjian,34
85,代数几何上同调维数理论,9,DSJHSTDWSLL,11,algebraic_geometry_cohomology_dimension_theory,46,daishujiheshangtongdiaoweishulilun,34
86,代数几何上同调层化方法,9,DSJHSTDCHFF,11,algebraic_geometry_cohomology_sheaf_method,42,daishujiheshangtongdiaocenghuafangfa,36
87,代数几何上同调交叉数,9,DSJHSTDJCS,10,algebraic_geometry_cohomology_intersection_number,49,daishujiheshangtongdiaojiaochashu,33
88,代数几何上同调平坦性,9,DSJHSTDPTX,10,algebraic_geometry_cohomology_flatness,38,daishujiheshangtongdiaopingtanxing,34
89,代数几何上同调分离性,9,DSJHSTDFLX,10,algebraic_geometry_cohomology_separatedness,43,daishujiheshangtongdiaofenlixing,32
90,代数几何上同调基变换,9,DSJHSTDJBH,10,algebraic_geometry_cohomology_base_change,41,daishujiheshangtongdiaojibianhuan,33
91,代数几何奇点局部环,9,DSJHQDJBH,9,algebraic_geometry_singularity_local_ring,41,daishujiheqidianjubuhuan,24
92,代数几何奇点正则函数,9,DSJHQDZZHS,10,algebraic_geometry_singularity_regular_function,47,daishujiheqidianzhengzehanshu,29
93,代数几何奇点闭子概形,9,DSJHQDBZGX,10,algebraic_geometry_singularity_closed_subscheme,47,daishujiheqidianbizigaixing,27
94,代数几何奇点切空间,9,DSJHQDQKJ,9,algebraic_geometry_singularity_tangent_space,44,daishujiheqidianqiekongjian,27
95,代数几何奇点维数理论,9,DSJHQDWSLL,10,algebraic_geometry_singularity_dimension_theory,47,daishujiheqidianweishulilun,27
96,代数几何奇点层化方法,9,DSJHQDCHFF,10,algebraic_geometry_singularity_sheaf_method,43,daishujiheqidiancenghuafangfa,29
97,代数几何奇点交叉数,9,DSJHQDJCS,9,algebraic_geometry_singularity_intersection_number,50,daishujiheqidianjiaochashu,26
98,代数几何奇点平坦性,9,DSJHQDPTX,9,algebraic_geometry_singularity_flatness,39,daishujiheqidianpingtanxing,27
99,代数几何奇点分离性,9,DSJHQDFLX,9,algebraic_geometry_singularity_separatedness,44,daishujiheqidianfenlixing,25
100,代数几何奇点基变换,9,DSJHQDJBH,9,algebraic_geometry_singularity_base_change,42,daishujiheqidianjibianhuan,26
