编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
53,一点紧致化,9,YDJZH,5,one_point_compactification,26,yidianjinzhihua,15
54,滤子,8,LZ,2,filter,6,lvzi,4
55,网,8,W,1,net,3,wang,4
56,序列紧,8,XLJ,3,sequentially_compact,20,xuliejin,8
57,极限点紧,8,JXDJ,4,limit_point_compact,19,jixiandianjin,13
58,完全正则空间,9,WQZZKJ,6,completely_regular_space,24,wanquanzhengzekongjian,22
59,提赫诺夫空间,9,THNFKJ,6,tychonoff_space,15,tihenuofukongjian,17
60,乌雷松引理,10,WLSYL,5,urysohn_lemma,13,wuleisongyinli,14
61,蒂茨扩张定理,10,DCKZDL,6,tietze_extension_theorem,24,dicikuozhangdingli,18
62,分离公理,8,FLGL,4,separation_axiom,16,fenligongli,11
63,T0空间,8,T0KJ,4,t0_space,8,t0kongjian,10
64,T1空间,8,T1KJ,4,t1_space,8,t1kongjian,10
65,T2空间,8,T2KJ,4,t2_space,8,t2kongjian,10
66,可缩空间,8,KSKJ,4,contractible_space,18,kesuokongjian,13
67,道路同伦,8,DLTL,4,path_homotopy,13,daolutonglun,12
68,同伦等价,8,TLDJ,4,homotopy_equivalence,20,tonglundengjia,14
69,强形变收缩,9,QXBSS,5,strong_deformation_retract,26,qiangxingbianshousuo,20
70,形变收缩,8,XBSS,4,deformation_retract,19,xingbianshousuo,15
71,胞腔复形,8,BQFX,4,cell_complex,12,baoqiangfuxing,14
72,CW复形,8,CWFX,4,cw_complex,10,cwfuxing,8
73,单纯形,8,DCX,3,simplex,7,danchunxing,11
74,链复形,8,LFX,3,chain_complex,13,lianfuxing,10
75,边缘算子,8,BYSZ,4,boundary_operator,17,bianyuansuanzi,14
76,闭链,8,BL,2,cycle,5,bilian,6
77,边界链,8,BJL,3,boundary_chain,14,bianjielian,11
78,上同调群,10,STDQ,4,cohomology_group,16,shangtongdiaoqun,16
79,欧拉示性数,9,OLSXS,5,euler_characteristic,20,oulashixingshu,14
80,流形,8,LX,2,manifold,8,liuxing,7
81,拓扑流形,8,TPLX,4,topological_manifold,20,tuopuliuxing,12
82,n维流形,8,NWLX,4,n_dimensional_manifold,22,nweiliuxing,11
83,图册,8,TC,2,atlas,5,tuce,4
84,坐标卡,8,ZBK,3,coordinate_chart,16,zuobiaoka,9
85,局部欧氏性,9,JBOSX,5,local_euclidean_property,24,jubuoushixing,13
86,可定向性,8,KDXX,4,orientability,13,kedingxiangxing,15
87,闭曲面,8,BQM,3,closed_surface,14,biqumian,8
88,亏格,8,KG,2,genus,5,kuige,5
89,莫比乌斯带,9,MBWSD,5,mobius_strip,12,mobiwusidai,11
90,环面,8,HM,2,torus,5,huanmian,8
91,克莱因瓶,8,KLYP,4,klein_bottle,12,kelaiyinping,12
92,纤维丛,8,XWC,3,fiber_bundle,12,xianweicong,11
93,覆盖映射,8,FGYS,4,covering_map,12,fugaiyingshe,12
94,提升,8,TS,2,lifting,7,tisheng,7
95,万有覆盖空间,9,WYFGKJ,6,universal_covering_space,24,wanyoufugaikongjian,19
96,基本群胚,8,JBQP,4,fundamental_groupoid,20,jibenqunpei,11
97,拓扑不变量,9,TPBBL,5,topological_invariant,21,tuopububianliang,16
98,开核,8,KH,2,open_kernel,11,kaihe,5
99,闭核,8,BH,2,closed_kernel,13,bihe,4
100,导集,8,DJ,2,derived_set,11,daoji,5
101,稠密性,8,CMX,3,density,7,choumixing,10
102,无处稠密集,9,WCCMJ,5,nowhere_dense_set,17,wuchuchoumiji,13
103,第一纲集,8,DYGJ,4,set_of_first_category,21,diyigangji,10
104,第二纲集,8,DEGJ,4,set_of_second_category,22,diergangji,10
105,贝尔空间,8,BEKJ,4,baire_space,11,beierkongjian,13
106,贝尔纲定理,10,BEGDL,5,baire_category_theorem,22,beiergangdingli,15
