编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
59,导函子三角引理,9,DHZSJYL,7,homological_algebra_derived_functor_triangle_lemma,50,daohanzisanjiaoyinli,20
60,导函子阿贝尔范畴,9,DHZABEFC,8,homological_algebra_derived_functor_abelian_category,52,daohanziabeierfanchou,21
61,投射模边界算子,9,TSMBJSZ,7,homological_algebra_projective_module_boundary_operator,55,toushemobianjiesuanzi,21
62,投射模链映射,9,TSMLYS,6,homological_algebra_projective_module_chain_map,47,toushemolianyingshe,19
63,投射模同伦等价,9,TSMTLDJ,7,homological_algebra_projective_module_homotopy_equivalence,58,toushemotonglundengjia,22
64,投射模长正合列,9,TSMZZHL,7,homological_algebra_projective_module_long_exact_sequence,57,toushemozhangzhenghelie,23
65,投射模谱序列,9,TSMPXL,6,homological_algebra_projective_module_spectral_sequence,55,toushemopuxulie,15
66,投射模分辨率,9,TSMFBL,6,homological_algebra_projective_module_resolution,48,toushemofenbianlv,17
67,投射模五引理,9,TSMWYL,6,homological_algebra_projective_module_five_lemma,48,toushemowuyinli,15
68,投射模蛇引理,9,TSMSYL,6,homological_algebra_projective_module_snake_lemma,49,toushemosheyinli,16
69,投射模三角引理,9,TSMSJYL,7,homological_algebra_projective_module_triangle_lemma,52,toushemosanjiaoyinli,20
70,投射模阿贝尔范畴,9,TSMABEFC,8,homological_algebra_projective_module_abelian_category,54,toushemoabeierfanchou,21
71,内射模边界算子,9,NSMBJSZ,7,homological_algebra_injective_module_boundary_operator,54,neishemobianjiesuanzi,21
72,内射模链映射,9,NSMLYS,6,homological_algebra_injective_module_chain_map,46,neishemolianyingshe,19
73,内射模同伦等价,9,NSMTLDJ,7,homological_algebra_injective_module_homotopy_equivalence,57,neishemotonglundengjia,22
74,内射模长正合列,9,NSMZZHL,7,homological_algebra_injective_module_long_exact_sequence,56,neishemozhangzhenghelie,23
75,内射模谱序列,9,NSMPXL,6,homological_algebra_injective_module_spectral_sequence,54,neishemopuxulie,15
76,内射模分辨率,9,NSMFBL,6,homological_algebra_injective_module_resolution,47,neishemofenbianlv,17
77,内射模五引理,9,NSMWYL,6,homological_algebra_injective_module_five_lemma,47,neishemowuyinli,15
78,内射模蛇引理,9,NSMSYL,6,homological_algebra_injective_module_snake_lemma,48,neishemosheyinli,16
79,内射模三角引理,9,NSMSJYL,7,homological_algebra_injective_module_triangle_lemma,51,neishemosanjiaoyinli,20
80,内射模阿贝尔范畴,9,NSMABEFC,8,homological_algebra_injective_module_abelian_category,53,neishemoabeierfanchou,21
81,托函子边界算子,9,THZBJSZ,7,homological_algebra_tor_functor_boundary_operator,49,tuohanzibianjiesuanzi,21
82,托函子链映射,9,THZLYS,6,homological_algebra_tor_functor_chain_map,41,tuohanzilianyingshe,19
83,托函子同伦等价,9,THZTLDJ,7,homological_algebra_tor_functor_homotopy_equivalence,52,tuohanzitonglundengjia,22
84,托函子长正合列,9,THZZZHL,7,homological_algebra_tor_functor_long_exact_sequence,51,tuohanzizhangzhenghelie,23
85,托函子谱序列,9,THZPXL,6,homological_algebra_tor_functor_spectral_sequence,49,tuohanzipuxulie,15
86,托函子分辨率,9,THZFBL,6,homological_algebra_tor_functor_resolution,42,tuohanzifenbianlv,17
87,托函子五引理,9,THZWYL,6,homological_algebra_tor_functor_five_lemma,42,tuohanziwuyinli,15
88,托函子蛇引理,9,THZSYL,6,homological_algebra_tor_functor_snake_lemma,43,tuohanzisheyinli,16
89,托函子三角引理,9,THZSJYL,7,homological_algebra_tor_functor_triangle_lemma,46,tuohanzisanjiaoyinli,20
90,托函子阿贝尔范畴,9,THZABEFC,8,homological_algebra_tor_functor_abelian_category,48,tuohanziabeierfanchou,21
91,埃克斯特函子边界算子,9,AKSTHZBJSZ,10,homological_algebra_ext_functor_boundary_operator,49,aikesitehanzibianjiesuanzi,26
92,埃克斯特函子链映射,9,AKSTHZLYS,9,homological_algebra_ext_functor_chain_map,41,aikesitehanzilianyingshe,24
93,埃克斯特函子同伦等价,9,AKSTHZTLDJ,10,homological_algebra_ext_functor_homotopy_equivalence,52,aikesitehanzitonglundengjia,27
94,埃克斯特函子长正合列,9,AKSTHZZZHL,10,homological_algebra_ext_functor_long_exact_sequence,51,aikesitehanzizhangzhenghelie,28
95,埃克斯特函子谱序列,9,AKSTHZPXL,9,homological_algebra_ext_functor_spectral_sequence,49,aikesitehanzipuxulie,20
96,埃克斯特函子分辨率,9,AKSTHZFBL,9,homological_algebra_ext_functor_resolution,42,aikesitehanzifenbianlv,22
97,埃克斯特函子五引理,9,AKSTHZWYL,9,homological_algebra_ext_functor_five_lemma,42,aikesitehanziwuyinli,20
98,埃克斯特函子蛇引理,9,AKSTHZSYL,9,homological_algebra_ext_functor_snake_lemma,43,aikesitehanzisheyinli,21
99,埃克斯特函子三角引理,9,AKSTHZSJYL,10,homological_algebra_ext_functor_triangle_lemma,46,aikesitehanzisanjiaoyinli,25
100,埃克斯特函子阿贝尔范畴,9,AKSTHZABEFC,11,homological_algebra_ext_functor_abelian_category,48,aikesitehanziabeierfanchou,26
