编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
89,调和边界行为,9,DHBJXW,6,harmonic_boundary_xing_wei,26,diaohebianjiexingwei,20
90,次调和函数族,9,CDHHSZ,6,subharmonic_family_of_functions,31,cidiaohehanshuzu,16
91,次调和映射,9,CDHYS,5,subharmonic_ying_she,20,cidiaoheyingshe,15
92,次调和延拓,9,CDHYT,5,subharmonic_yan_tuo,19,cidiaoheyantuo,14
93,次调和估计,9,CDHGJ,5,subharmonic_estimate,20,cidiaoheguji,12
94,次调和边界行为,9,CDHBJXW,7,subharmonic_boundary_xing_wei,29,cidiaohebianjiexingwei,22
95,解析函数族,9,JXHSZ,5,solution_xi_family_of_functions,31,jiexihanshuzu,13
96,解析映射,9,JXYS,4,solution_xi_ying_she,20,jiexiyingshe,12
97,解析估计,9,JXGJ,4,solution_xi_estimate,20,jiexiguji,9
98,解析边界行为,9,JXBJXW,6,solution_xi_boundary_xing_wei,29,jiexibianjiexingwei,19
99,孤立分支,8,GLFZ,4,gu_li_fen_zhi,13,gulifenzhi,10
100,孤立主部,8,GLZB,4,gu_li_zhu_bu,12,gulizhubu,9
