编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
50,事件独立性,7,SJDLX,5,independence_of_events,22,shijiandulixing,15
51,条件独立,7,TJDL,4,conditional_independence,24,tiaojianduli,12
52,随机向量,6,SJXL,4,random_vector,13,suijixiangliang,15
53,随机序列,6,SJXL,4,random_sequence,15,suijixulie,10
54,分布律,7,FBL,3,probability_distribution,24,fenbulv,7
55,生存函数,6,SCHS,4,survival_function,17,shengcunhanshu,14
56,危险率函数,7,WXLHS,5,hazard_function,15,weixianlvhanshu,15
57,分位数,6,FWS,3,quantile,8,fenweishu,9
58,中位数,6,ZWS,3,median,6,zhongweishu,11
59,众数,6,ZS,2,mode,4,zhongshu,8
60,累积分布函数,8,LJFBHS,6,cumulative_distribution_function,32,leijifenbuhanshu,16
61,矩母函数,6,JMHS,4,moment_generating_function,26,jumuhanshu,10
62,概率母函数,7,GLMHS,5,probability_generating_function,31,gailvmuhanshu,13
63,概率拉普拉斯变换,8,GLLPLSBH,8,probability_laplace_transform,29,gailvlapulasibianhuan,21
64,切比雪夫不等式,8,QBXFBDS,7,chebyshev_inequality,20,qiebixuefubudengshi,19
65,马尔可夫不等式,8,MEKFBDS,7,markov_inequality,17,maerkefubudengshi,17
66,詹森不等式,7,ZSBDS,5,jensen_inequality,17,zhansenbudengshi,16
67,伯努利试验,7,BNLSY,5,bernoulli_trial,15,bonulishiyan,12
68,超几何分布,8,CJHFB,5,hypergeometric_distribution,27,chaojihefenbu,13
69,负二项分布,8,FEXFB,5,negative_binomial_distribution,30,fuerxiangfenbu,14
70,伽马分布,7,GMFB,4,gamma_distribution,18,gamafenbu,9
71,贝塔分布,7,BTFB,4,beta_distribution,17,beitafenbu,10
72,中心卡方分布,7,ZXKFFB,6,central_chi_square_distribution,31,zhongxinkafangfenbu,19
73,学生氏分布,7,XSSFB,5,student_t_distribution,22,xueshengshifenbu,16
74,柯西分布,7,KXFB,4,cauchy_distribution,19,kexifenbu,9
75,多项分布,7,DXFB,4,multinomial_distribution,24,duoxiangfenbu,13
76,二维正态分布,8,EWZTFB,6,bivariate_normal_distribution,29,erweizhengtaifenbu,18
77,联合密度函数,7,LHMDHS,6,joint_density_function,22,lianhemiduhanshu,16
78,边缘密度函数,7,BYMDHS,6,marginal_density_function,25,bianyuanmiduhanshu,18
79,条件密度函数,8,TJMDHS,6,conditional_density_function,28,tiaojianmiduhanshu,18
80,独立随机变量,7,DLSJBL,6,independent_random_variables,28,dulisuijibianliang,18
81,同分布,7,TFB,3,identically_distributed,23,tongfenbu,9
82,独立同分布,8,DLTFB,5,independent_and_identically_distributed,39,dulitongfenbu,13
83,依概率收敛,7,YGLSL,5,convergence_in_probability,26,yigailvshoulian,15
84,几乎处处收敛,7,JHCCSL,6,almost_sure_convergence,23,jihuchuchushoulian,18
85,依分布收敛,8,YFBSL,5,convergence_in_distribution,27,yifenbushoulian,15
86,均方收敛,6,JFSL,4,mean_square_convergence,23,junfangshoulian,15
87,弱大数定律,8,RDSDL,5,weak_law_of_large_numbers,25,ruodashudinglv,14
88,强大数定律,8,QDSDL,5,strong_law_of_large_numbers,27,qiangdashudinglv,16
89,林德伯格条件,8,LDBGTJ,6,lindbergh_condition,19,lindebogetiaojian,17
90,泊松过程,6,PSGC,4,poisson_process,15,posongguocheng,14
91,更新过程,6,GXGC,4,renewal_process,15,gengxinguocheng,15
92,布朗运动,6,BLYD,4,brownian_motion,15,bulangyundong,13
93,平稳过程,6,PWGC,4,stationary_process,18,pingwenguocheng,15
94,独立增量,6,DLZL,4,independent_increment,21,dulizengliang,13
95,转移概率,6,ZYGL,4,transition_probability,22,zhuanyigailv,12
96,转移矩阵,6,ZYJZ,4,transition_matrix,17,zhuanyijuzhen,13
97,吸收态,6,XST,3,absorbing_state,15,xishoutai,9
98,遍历性,6,BLX,3,ergodicity,10,bianlixing,10
99,上确界事件,7,SQJSJ,5,limsup_event,12,shangquejieshijian,18
100,下确界事件,7,XQJSJ,5,liminf_event,12,xiaquejieshijian,16
101,博雷尔集,6,BLEJ,4,borel_set,9,boleierji,9
102,博雷尔域,6,BLEY,4,borel_field,11,boleieryu,9
103,零一律,6,LYL,3,zero_one_law,12,lingyilv,8
104,柯尔莫哥洛夫公理,8,KEMGLFGL,8,kolmogorov_axioms,17,keermogeluofugongli,19
105,可加性,6,KJX,3,additivity,10,kejiaxing,9
106,完全可加性,7,WQKJX,5,complete_additivity,19,wanquankejiaxing,16
107,分布列,7,FBL,3,distribution_sequence,21,fenbulie,8
108,联合分布函数,8,LHFBHS,6,joint_distribution_function,27,lianhefenbuhanshu,17
