编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
84,第一基本形式,6,DYJBXS,6,first_basic_form,16,diyijibenxingshi,16
85,第二基本形式,7,DEJBXS,6,second_basic_form,17,dierjibenxingshi,16
86,平均曲率,5,PJQL,4,average_curvature,17,pingjunqulv,11
87,高斯曲率,5,GSQL,4,gaussian_curvature,18,gaosiqulv,9
88,主曲率,5,ZQL,3,principal_curvature,19,zhuqulv,7
89,形算子,5,XSZ,3,form_operator,13,xingsuanzi,10
90,魏恩加滕公式,6,WEJTGS,6,weingarten_formula,18,weienjiatenggongshi,19
91,高斯方程,6,GSFC,4,gauss_equation,14,gaosifangcheng,14
92,科达齐方程,6,KDQFC,5,cordazzi_equation,17,kedaqifangcheng,15
93,正交标架,5,ZJBJ,4,orthogonal_frame,16,zhengjiaobiaojia,16
94,移动标架,5,YDBJ,4,moving_frame,12,yidongbiaojia,13
95,弗雷内标架,6,FLNBJ,5,frenet_frame,12,fuleineibiaojia,15
96,曲率,5,QL,2,curvature,9,qulv,4
97,挠率,6,NL,2,torsion,7,naolv,5
98,散度定理,5,SDDL,4,divergence_theorem,18,sandudingli,11
99,旋度定理,5,XDDL,4,curl_theorem,12,xuandudingli,12
100,张量密度,5,ZLMD,4,tensor_density,14,zhangliangmidu,14
