编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
70,辐角增量,6,FJZL,4,increment_of_argument,21,fujiaozengliang,15
71,零点阶数,6,LDJS,4,order_of_zero,13,lingdianjieshu,14
72,极点阶数,6,JDJS,4,order_of_pole,13,jidianjieshu,12
73,最大模定理,8,ZDMDL,5,maximum_modulus_theorem,23,zuidamodingli,13
74,开映射定理,8,KYSDL,5,open_mapping_theorem,20,kaiyingshedingli,16
75,施瓦茨引理,7,SWCYL,5,schwarz_lemma,13,shiwaciyinli,12
76,解析同构,6,JXTG,4,analytic_isomorphism,20,jiexitonggou,12
77,单位圆盘,6,DWYP,4,unit_disk,9,danweiyuanpan,13
78,上半平面,6,SBPM,4,upper_half_plane,16,shangbanpingmian,16
79,共形等价,6,GXDJ,4,conformal_equivalence,21,gongxingdengjia,15
80,双解析映射,7,SJXYS,5,biholomorphic_mapping,21,shuangjiexiyingshe,18
81,保角变换,7,BJBH,4,angle_preserving_transformation,31,baojiaobianhuan,15
82,调和共轭,6,THGE,4,harmonic_conjugate,18,tiaohegonge,11
83,泊松积分公式,8,PSJFGS,6,poisson_integral_formula,24,posongjifengongshi,18
84,施瓦茨积分公式,9,SWCJFGS,7,schwarz_integral_formula,24,shiwacijifengongshi,19
85,解析函数唯一性定理,9,JXHSWYXDL,9,identity_theorem_for_analytic_functions,39,jiexihanshuweiyixingdingli,26
86,米塔列夫勒定理,10,MTLFLDL,7,mittag_leffler_theorem,22,mitaliefuleidingli,18
87,魏尔斯特拉斯乘积定理,10,WESTLSCJDL,10,weierstrass_product_theorem,27,weiersitelasichengjidingli,26
88,留数和,6,LSH,3,sum_of_residues,15,liushuhe,8
89,主值积分,6,ZZJF,4,principal_value_integral,24,zhuzhijifen,11
90,鞍点法,6,ADF,3,saddle_point_method,19,andianfa,8
91,解析曲线,6,JXQX,4,analytic_curve,14,jiexiquxian,11
92,闭路,6,BL,2,closed_contour,14,bilu,4
93,正向边界,6,ZXBJ,4,positive_boundary,17,zhengxiangbianjie,17
94,围道,6,WD,2,contour,7,weidao,6
95,圆周积分,6,YZJF,4,circle_integral,15,yuanzhoujifen,13
96,小圆弧引理,7,XYHYL,5,small_arc_lemma,15,xiaoyuanhuyinli,15
97,大圆弧引理,7,DYHYL,5,large_arc_lemma,15,dayuanhuyinli,13
98,留数求和,6,LSQH,4,residue_summation,17,liushuqiuhe,11
99,有界整函数,7,YJZHS,5,bounded_entire_function,23,youjiezhenghanshu,17
100,单叶函数,6,DYHS,4,univalent_function,18,danyehanshu,11
101,双全纯映射,7,SQCYS,5,biholomorphic_map,17,shuangquanchunyingshe,21
102,黎曼映射定理,8,LMYSDL,6,riemann_mapping_theorem,23,limanyingshedingli,18
103,解析开拓,6,JXKT,4,analytic_extension,18,jiexikaituo,11
104,多值函数,6,DZHS,4,multivalued_function,20,duozhihanshu,12
105,根式函数,6,GSHS,4,radical_function,16,genshihanshu,12
