编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
52,势论,5,SL,2,potential_theory,16,shilun,6
53,牛顿势,5,NDS,3,newton_potential,16,niudunshi,9
54,柯西核,6,KXH,3,cauchy_kernel,13,kexihe,6
55,跳跃关系,5,TYGX,4,jump_relationship,17,tiaoyueguanxi,13
56,卡尔德隆投影,6,KEDLTY,6,calderon_projection,19,kaerdelongtouying,17
57,奇异积分方程,6,QYJFFC,6,strange_integral_equation,25,qiyijifenfangcheng,18
58,卡尔德隆奇异积分,6,KEDLQYJF,8,calderon_singular_integral,26,kaerdelongqiyijifen,19
59,希尔伯特变换,6,XEBTBH,6,hilbert_transformation,22,xierbotebianhuan,16
60,里斯势,6,LSS,3,riesz_potential,15,lisishi,7
61,庞加莱伯特朗公式,6,PJLBTLGS,8,poincar_bertrand_formula,24,pangjialaibotelanggongshi,25
62,沃尔泰拉级数,6,WETLJS,6,volterra_series,15,woertailajishu,14
63,逐次逼近法,6,ZCBJF,5,successive_approximation_method,31,zhucibijinfa,12
64,哈默斯坦方程,6,HMSTFC,6,hammerstein_equation,20,hamositanfangcheng,18
65,哈默斯坦算子,7,HMSTSZ,6,hammerstein_operator,20,hamositansuanzi,15
66,乌雷松方程,6,WLSFC,5,urysohn_equation,16,wuleisongfangcheng,18
67,乌雷松算子,6,WLSSZ,5,urysohn_operator,16,wuleisongsuanzi,15
68,李雅普诺夫施密特约化,6,LYPNFSMTYH,10,lyapunov_schmidt_reduction,26,liyapunuofushimiteyuehua,24
69,伴随核,5,BSH,3,accompanying_nucleus,20,bansuihe,8
70,伴随方程,5,BSFC,4,adjoint_equation,16,bansuifangcheng,15
71,正核,6,ZH,2,positive_core,13,zhenghe,7
72,佩龙弗罗贝尼乌斯定理,6,PLFLBNWSDL,10,peron_frobenius_theorem,23,peilongfuluobeiniwusidingli,27
73,第一类弗雷德霍姆方程,6,DYLFLDHMFC,10,fredholm_equation_of_the_first_kind,35,diyileifuleidehuomufangcheng,28
74,第二类弗雷德霍姆方程,6,DELFLDHMFC,10,fredholm_equation_of_the_second_kind,36,dierleifuleidehuomufangcheng,28
75,第一类沃尔泰拉方程,6,DYLWETLFC,9,volterra_equations_of_the_first_kind,36,diyileiwoertailafangcheng,25
76,第二类沃尔泰拉方程,6,DELWETLFC,9,volterra_equations_of_the_second_kind,37,dierleiwoertailafangcheng,25
77,积分微分方程,7,JFWFFC,6,integral_differential_equation,30,jifenweifenfangcheng,20
78,延迟积分方程,6,YCJFFC,6,delayed_integral_equation,25,yanchijifenfangcheng,20
79,弱奇异积分方程,6,RQYJFFC,7,weak_strange_integral_equation,30,ruoqiyijifenfangcheng,21
80,超奇异积分方程,6,CQYJFFC,7,super_strange_integral_equation,31,chaoqiyijifenfangcheng,22
81,核逼近,5,HBJ,3,nuclear_approximation,21,hebijin,7
82,配点法,5,PDF,3,point_matching_method,21,peidianfa,9
83,矩量法,6,JLF,3,method_of_moments,17,juliangfa,9
84,尼氏特伦法,6,NSTLF,5,nissl_tren_method,17,nishitelunfa,12
85,退化核法,5,THHF,4,degenerate_nuclear_method,25,tuihuahefa,10
86,正交配置法,6,ZJPZF,5,orthogonal_configuration_method,31,zhengjiaopeizhifa,17
87,切比雪夫配置法,6,QBXFPZF,7,chebyshev_configuration_method,30,qiebixuefupeizhifa,18
88,样条配置法,7,YTPZF,5,spline_configuration_method,27,yangtiaopeizhifa,16
89,勒让德展开,6,LRDZK,5,legendre_expansion,18,leirangdezhankai,16
90,切比雪夫展开,6,QBXFZK,6,chebyshev_expanded,18,qiebixuefuzhankai,17
91,正交多项式展开,6,ZJDXSZK,7,orthogonal_polynomial_expansion,31,zhengjiaoduoxiangshizhankai,27
92,边界元法,5,BJYF,4,boundary_element_method,23,bianjieyuanfa,13
93,直接边界元法,6,ZJBJYF,6,direct_boundary_element_method,30,zhijiebianjieyuanfa,19
94,间接边界元法,7,JJBJYF,6,indirect_boundary_element_method,32,jianjiebianjieyuanfa,20
95,径向基函数法,6,JXJHSF,6,radial_basis_function_method,28,jingxiangjihanshufa,19
96,快速多极方法,6,KSDJFF,6,fast_multipole_method,21,kuaisuduojifangfa,17
97,正则化,5,ZZH,3,regularization,14,zhengzehua,10
98,蒂霍诺夫正则化,6,DHNFZZH,7,tichonov_regularization,23,dihuonuofuzhengzehua,20
99,正则化参数,6,ZZHCS,5,regularization_parameters,25,zhengzehuacanshu,16
100,莫罗佐夫原则,7,MLZFYZ,6,morozov_principle,17,moluozuofuyuanze,16
