编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
59,QCD求和规则,10,QCDQHGZ,7,qcd_sum_rules,13,qcdqiuheguize,13
60,QCD算符乘积展开,10,QCDSFCJZK,9,operatorproductexpansion,24,qcdsuanfuchengjizhankai,23
61,凝聚项,10,NJX,3,condensate_term,15,ningjuxiang,11
62,胶球,10,JQ,2,glueball,8,jiaoqiu,7
63,混杂介子,10,HZJZ,4,hybrid_meson,12,hunzajiezi,10
64,四夸克态,10,SKKT,4,four_quark_state,16,sikuaketai,10
65,重夸克有效理论,10,ZKKYXLL,7,heavy_quark_effective_theory,28,zhongkuakeyouxiaolilun,22
66,NRQCD,10,NRQCD,5,NRQCD,5,nrqcd,5
67,SCET,10,SCET,4,SCET,4,scet,4
68,软共线有效理论,10,RGXYXLL,7,soft_collinear_effective_theory,31,ruangongxianyouxiaolilun,24
69,颜色玻璃凝聚,10,YSBLNJ,6,color_glass_condensate,22,yanseboliningju,15
70,小x物理,10,XXWL,4,small_x_physics,15,xiaoxwuli,9
71,BFKL演化,10,BFKLYH,6,BFKL_evolution,14,bfklyanhua,10
72,DGLAP演化,10,DGLAPYH,7,DGLAP_evolution,15,dglapyanhua,11
73,苏达科夫因子,10,SDKFYZ,6,sudakovyinzi,12,sudakefuyinzi,13
74,部分子分布函数,10,BFZFBHS,7,parton_distribution_function,28,bufenzifenbuhanshu,18
75,广义部分子分布,10,GYBFZFB,7,generalized_parton_distribution,31,guangyibufenzifenbu,19
76,横动量分布,10,HDLFB,5,transverse_momentum_distribution,32,hengdongliangfenbu,18
77,碎裂函数,10,SLHS,4,fragmentation_function,22,suiliehanshu,12
78,喷注函数,10,PZHS,4,jet_function,12,penzhuhanshu,12
79,强耦合常数跑动,10,QOHCSPD,7,strong_coupling_constant_running,32,qiangouhechangshupaodong,24
80,渐近自由,10,JJZY,4,asymptotic_freedom,18,jianjinziyou,12
81,ΛQCD,10,ΛQCD,4,lambda_QCD,10,qcd,3
82,重整化群不变量,10,ZZHQBBL,7,renormalization_group_invariant,31,zhongzhenghuaqunbubianliang,27
83,MSbar方案,10,MSBARFA,7,MSbar_scheme,12,msbarfangan,11
84,阈值匹配,10,YZPP,4,threshold_matching,18,yuzhipipei,10
85,两圈β函数,10,LQΒHS,5,two_loop_beta_function,22,liangquanhanshu,15
86,三圈β函数,10,SQΒHS,5,three_loop_beta_function,24,sanquanhanshu,13
87,手征微扰论,10,SZWRL,5,chiral_perturbation_theory,26,shouzhengweiraolun,18
88,韦斯-朱米诺-威滕项,10,WSZMNWTX,8,wess_zumino_witten_term,23,weisizhuminuoweitengxiang,25
89,拓扑孤子,10,TPGZ,4,topology_soliton,16,tuopuguzi,9
90,斯格明子,10,SGMZ,4,skyrmion,8,sigemingzi,10
91,平面图极限,10,PMTJX,5,plane_graph_limit,17,pingmiantujixian,16
92,OZI规则,10,OZIGZ,5,OZI_rule,8,oziguize,8
93,胶子饱和,10,JZBH,4,gluon_saturation,16,jiaozibaohe,11
94,颜色超导,10,YSCD,4,colorsuperconductivity,22,yansechaodao,12
95,两味颜色超导,10,LWYSCD,6,two_flavor_color_superconductivity,34,liangweiyansechaodao,20
96,CFL相,10,CFLX,4,CFL_phase,9,cflxiang,8
97,奇异夸克物质,10,QYKKWZ,6,strange_quark_matter,20,qiyikuakewuzhi,14
98,QCD相图,10,QCDXT,5,QCD_phase_diagram,17,qcdxiangtu,10
99,临界慢化,10,LJMH,4,critical_slowing_down,21,linjiemanhua,12
100,输运系数,10,SYXS,4,transport_coefficient,21,shuyunxishu,11
101,剪切粘度,10,JQZD,4,shear_viscosity,15,jianqiezhandu,13
102,手征磁效应,10,SZCXY,5,chiral_magnetic_effect,22,shouzhengcixiaoying,19
103,手征涡旋效应,10,SZWXXY,6,chiral_vortical_effect,22,shouzhengwoxuanxiaoying,23
104,轴荷输运,10,ZHSY,4,axial_charge_transport,22,zhouheshuyun,12
105,瞬子诱导相互作用,10,SZYDXHZY,8,instanton_induced_interaction,29,shunziyoudaoxianghuzuoyong,26
106,特霍夫特顶点,10,THFTDD,6,t_hooft_vertex,14,tehuofutedingdian,17
107,拓扑簇算法,10,TPCSF,5,topology_cluster_algorithm,26,tuopucusuanfa,13
108,冷却算法,10,LQSF,4,cooling_algorithm,17,lengquesuanfa,13
109,梯度流,10,TDL,3,gradient_flow,13,tiduliu,7
110,威尔逊流,10,WEXL,4,wilsonliu,9,weierxunliu,11
111,拓扑荷密度,10,TPHMD,5,topological_charge_density,26,tuopuhemidu,11
112,瞬子关联函数,10,SZGLHS,6,instanton_correlation_function,30,shunziguanlianhanshu,20
