编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
97,扎莫洛奇科夫度量,10,ZMLQKFDL,8,zamolodchikovduliang,20,zhamoluoqikefuduliang,21
98,c定理,10,CDL,3,cdingli,7,cdingli,7
99,a定理,10,ADL,3,adingli,7,adingli,7
100,F定理,10,FDL,3,fdingli,7,fdingli,7
101,T反T形变,10,TFTXB,5,ttbarxingbian,13,tfantxingbian,13
102,J反T形变,10,JFTXB,5,jbartxingbian,13,jfantxingbian,13
103,可积形变,10,KJXB,4,kejixingbian,12,kejixingbian,12
104,标量四点函数,10,BLSDHS,6,biaoliangsidianhanshu,21,biaoliangsidianhanshu,21
105,全局沃德恒等式,10,QJWDHDS,7,quanjuwardhengdengshi,21,quanjuwodehengdengshi,21
106,维拉索罗谱,10,WLSLP,5,virasoropu,10,weilasuoluopu,13
107,真空维尔马模,10,ZKWEMM,6,zhenkongvermamo,15,zhenkongweiermamo,17
108,扎莫洛奇科夫流,10,ZMLQKFL,7,zamolodchikovliu,16,zhamoluoqikefuliu,17
109,边缘形变,10,BYXB,4,bianyuanxingbian,16,bianyuanxingbian,16
110,轻锥极限,10,QZJX,4,qingzhuijixian,14,qingzhuijixian,14
111,卡迪边界条件,10,KDBJTJ,6,cardybianjietiaojian,20,kadibianjietiaojian,19
112,F矩阵,10,FJZ,3,fjuzhen,7,fjuzhen,7
